Time [s],Acceleration [mg],Time [s],Force [N]  
0.366500,330.000,0.183250,159.335 
0.367000,366.000,0.183500,162.268 
0.367500,374.000,0.183750,159.335 
0.368000,393.000,0.184000,156.403 
0.368500,393.000,0.184250,153.470 
0.369000,407.000,0.184500,148.583 
0.369500,416.000,0.184750,153.470 
0.370000,429.000,0.185000,162.268 
0.370500,411.000,0.185250,150.538 
0.371000,400.000,0.185500,148.583 
0.371500,397.000,0.185750,142.717 
0.372000,440.000,0.186000,151.515 
0.372500,431.000,0.186250,155.425 
0.373000,429.000,0.186500,143.695 
0.373500,443.000,0.186750,137.830 
0.374000,425.000,0.187000,121.212 
0.374500,435.000,0.187250,86.999 
0.375000,433.000,0.187500,114.369 
0.375500,455.000,0.187750,92.864 
0.376000,457.000,0.188000,95.797 
0.376500,465.000,0.188250,91.887 
0.377000,464.000,0.188500,91.887 
0.377500,475.000,0.188750,99.707 
0.378000,454.000,0.189000,86.022 
0.378500,466.000,0.189250,94.819 
0.379000,718.000,0.189500,101.662 
0.379500,2726.000,0.189750,97.752 
0.380000,4305.000,0.190000,88.954 
0.380500,6072.000,0.190250,93.842 
0.381000,6493.000,0.190500,90.909 
0.381500,6132.000,0.190750,95.797 
0.382000,7237.000,0.191000,94.819 
0.382500,7135.000,0.191250,96.774 
0.383000,6049.000,0.191500,93.842 
0.383500,4370.000,0.191750,86.022 
0.384000,5517.000,0.192000,95.797 
0.384500,8557.000,0.192250,92.864 
0.385000,8738.000,0.192500,89.932 
0.385500,10511.000,0.192750,88.954 
0.386000,3594.000,0.193000,91.887 
0.386500,7723.000,0.193250,96.774 
0.387000,9665.000,0.193500,93.842 
0.387500,13926.000,0.193750,95.797 
0.388000,8045.000,0.194000,100.684 
0.388500,11083.000,0.194250,98.729 
0.389000,-2439.000,0.194500,98.729 
0.389500,9411.000,0.194750,97.752 
0.390000,9089.000,0.195000,97.752 
0.390500,11151.000,0.195250,97.752 
0.391000,9402.000,0.195500,98.729 
0.391500,11040.000,0.195750,101.662 
0.392000,10152.000,0.196000,97.752 
0.392500,8861.000,0.196250,95.797 
0.393000,5781.000,0.196500,101.662 
0.393500,5200.000,0.196750,106.549 
0.394000,9554.000,0.197000,108.504 
0.394500,8396.000,0.197250,111.437 
0.395000,6585.000,0.197500,118.280 
0.395500,10058.000,0.197750,130.987 
0.396000,8957.000,0.198000,130.010 
0.396500,13599.000,0.198250,137.830 
0.397000,7759.000,0.198500,146.628 
0.397500,7420.000,0.198750,149.560 
0.398000,7648.000,0.199000,153.470 
0.398500,8328.000,0.199250,155.425 
0.399000,10408.000,0.199500,154.448 
0.399500,9617.000,0.199750,152.493 
0.400000,13356.000,0.200000,153.470 
0.400500,11992.000,0.200250,154.448 
0.401000,14617.000,0.200500,153.470 
0.401500,12905.000,0.200750,154.448 
0.402000,12494.000,0.201000,155.425 
0.402500,14661.000,0.201250,160.313 
0.403000,11960.000,0.201500,158.358 
0.403500,14868.000,0.201750,154.448 
0.404000,14052.000,0.202000,150.538 
0.404500,15988.000,0.202250,149.560 
0.405000,15988.000,0.202500,168.133 
0.405500,15988.000,0.202750,207.234 
0.406000,15988.000,0.203000,248.289 
0.406500,15988.000,0.203250,296.188 
0.407000,15988.000,0.203500,352.884 
0.407500,15988.000,0.203750,391.984 
0.408000,15988.000,0.204000,394.917 
0.408500,15988.000,0.204250,382.209 
0.409000,15988.000,0.204500,377.322 
0.409500,15988.000,0.204750,379.277 
0.410000,15988.000,0.205000,382.209 
0.410500,15988.000,0.205250,388.074 
0.411000,15988.000,0.205500,389.052 
0.411500,15988.000,0.205750,404.692 
0.412000,15988.000,0.206000,412.512 
0.412500,15988.000,0.206250,407.625 
0.413000,15988.000,0.206500,426.197 
0.413500,13161.000,0.206750,441.838 
0.414000,10096.000,0.207000,451.613 
0.414500,3767.000,0.207250,465.298 
0.415000,1751.000,0.207500,486.804 
0.415500,-1499.000,0.207750,497.556 
0.416000,-3265.000,0.208000,507.331 
0.416500,-6143.000,0.208250,514.174 
0.417000,-5759.000,0.208500,520.039 
0.417500,-4918.000,0.208750,515.151 
0.418000,-12260.000,0.209000,508.309 
0.418500,1242.000,0.209250,494.624 
0.419000,1058.000,0.209500,476.051 
0.419500,739.000,0.209750,468.231 
0.420000,-3477.000,0.210000,455.523 
0.420500,7691.000,0.210250,441.838 
0.421000,-4854.000,0.210500,419.355 
0.421500,-1345.000,0.210750,398.827 
0.422000,4.000,0.211000,379.277 
0.422500,41.000,0.211250,358.749 
0.423000,27.000,0.211500,333.333 
0.423500,73.000,0.211750,306.940 
0.424000,60.000,0.212000,284.457 
0.424500,80.000,0.212250,266.862 
0.425000,16.000,0.212500,246.334 
0.425500,33.000,0.212750,225.806 
0.426000,46.000,0.213000,210.166 
0.426500,25.000,0.213250,197.458 
0.427000,89.000,0.213500,181.818 
0.427500,50.000,0.213750,148.583 
0.428000,10.000,0.214000,151.515 
0.428500,2.000,0.214250,132.942 
0.429000,3.000,0.214500,127.077 
0.429500,43.000,0.214750,118.280 
0.430000,81.000,0.215000,109.482 
0.430500,81.000,0.215250,104.594 
0.431000,73.000,0.215500,99.707 
0.431500,67.000,0.215750,93.842 
0.432000,44.000,0.216000,91.887 
0.432500,20.000,0.216250,88.954 
0.433000,35.000,0.216500,88.954 
0.433500,6.000,0.216750,86.022 
0.434000,88.000,0.217000,82.111 
0.434500,10.000,0.217250,81.134 
0.435000,50.000,0.217500,79.179 
0.435500,91.000,0.217750,78.201 
0.436000,64.000,0.218000,78.201 
0.436500,82.000,0.218250,77.224 
0.437000,50.000,0.218500,77.224 
0.437500,15.000,0.218750,75.269 
0.438000,82.000,0.219000,72.336 
0.438500,9.000,0.219250,72.336 
0.439000,23.000,0.219500,71.359 
0.439500,39.000,0.219750,72.336 
0.440000,86.000,0.220000,73.314 
0.440500,77.000,0.220250,74.291 
0.441000,54.000,0.220500,70.381 
0.441500,32.000,0.220750,70.381 
0.442000,63.000,0.221000,71.359 
0.442500,6.000,0.221250,71.359 
0.443000,64.000,0.221500,72.336 
0.443500,75.000,0.221750,72.336 
0.444000,56.000,0.222000,75.269 
0.444500,23.000,0.222250,74.291 
0.445000,96.000,0.222500,71.359 
0.445500,1.000,0.222750,72.336 
0.446000,56.000,0.223000,74.291 
0.446500,56.000,0.223250,76.246 
0.447000,63.000,0.223500,80.156 
0.447500,8.000,0.223750,80.156 
0.448000,28.000,0.224000,80.156 
0.448500,78.000,0.224250,80.156 
0.449000,65.000,0.224500,77.224 
0.449500,30.000,0.224750,78.201 
0.450000,42.000,0.225000,79.179 
0.450500,84.000,0.225250,80.156 
0.451000,69.000,0.225500,80.156 
0.451500,81.000,0.225750,81.134 
0.452000,5.000,0.226000,82.111 
0.452500,9.000,0.226250,85.044 
0.453000,87.000,0.226500,82.111 
0.453500,98.000,0.226750,83.089 
0.454000,61.000,0.227000,83.089 
0.454500,49.000,0.227250,84.066 
0.455000,44.000,0.227500,85.044 
0.455500,41.000,0.227750,86.022 
0.456000,1.000,0.228000,89.932 
0.456500,43.000,0.228250,89.932 
0.457000,67.000,0.228500,86.022 
0.457500,85.000,0.228750,86.022 
0.458000,18.000,0.229000,86.999 
0.458500,22.000,0.229250,86.999 
0.459000,59.000,0.229500,86.999 
0.459500,6.000,0.229750,86.999 
0.460000,6.000,0.230000,88.954 
0.460500,32.000,0.230250,87.977 
0.461000,57.000,0.230500,86.022 
0.461500,0.000,0.230750,82.111 
0.462000,94.000,0.231000,81.134 
0.462500,0.000,0.231250,81.134 
0.463000,94.000,0.231500,81.134 
0.463500,85.000,0.231750,80.156 
0.464000,14.000,0.232000,80.156 
0.464500,23.000,0.232250,82.111 
0.465000,57.000,0.232500,81.134 
0.465500,58.000,0.232750,77.224 
0.466000,69.000,0.233000,77.224 
0.466500,18.000,0.233250,76.246 
0.467000,20.000,0.233500,76.246 
0.467500,27.000,0.233750,76.246 
0.468000,47.000,0.234000,80.156 
0.468500,91.000,0.234250,79.179 
0.469000,72.000,0.234500,78.201 
0.469500,93.000,0.234750,74.291 
0.470000,30.000,0.235000,75.269 
0.470500,91.000,0.235250,74.291 
0.471000,90.000,0.235500,74.291 
0.471500,27.000,0.235750,77.224 
0.472000,25.000,0.236000,76.246 
0.472500,62.000,0.236250,74.291 
0.473000,84.000,0.236500,72.336 
0.473500,81.000,0.236750,73.314 
0.474000,69.000,0.237000,73.314 
0.474500,49.000,0.237250,77.224 
0.475000,0.000,0.237500,76.246 
0.475500,47.000,0.237750,72.336 
0.476000,81.000,0.238000,71.359 
0.476500,86.000,0.238250,71.359 
0.477000,65.000,0.238500,72.336 
0.477500,92.000,0.238750,74.291 
0.478000,98.000,0.239000,73.314 
0.478500,64.000,0.239250,69.404 
0.479000,44.000,0.239500,69.404 
0.479500,4.000,0.239750,68.426 
0.480000,11.000,0.240000,69.404 
0.480500,21.000,0.240250,71.359 
0.481000,47.000,0.240500,71.359 
0.481500,97.000,0.240750,67.449 
0.482000,52.000,0.241000,67.449 
0.482500,13.000,0.241250,67.449 
0.483000,27.000,0.241500,67.449 
0.483500,88.000,0.241750,70.381 
0.484000,39.000,0.242000,69.404 
0.484500,93.000,0.242250,65.494 
0.485000,38.000,0.242500,65.494 
0.485500,96.000,0.242750,65.494 
0.486000,33.000,0.243000,65.494 
0.486500,6.000,0.243250,70.381 
0.487000,10.000,0.243500,68.426 
0.487500,88.000,0.243750,67.449 
0.488000,83.000,0.244000,65.494 
0.488500,95.000,0.244250,64.516 
0.489000,23.000,0.244500,65.494 
0.489500,65.000,0.244750,64.516 
0.490000,78.000,0.245000,67.449 
0.490500,80.000,0.245250,68.426 
0.491000,80.000,0.245500,64.516 
0.491500,85.000,0.245750,64.516 
0.492000,24.000,0.246000,64.516 
0.492500,69.000,0.246250,64.516 
0.493000,15.000,0.246500,69.404 
0.493500,48.000,0.246750,67.449 
0.494000,29.000,0.247000,63.539 
0.494500,75.000,0.247250,63.539 
0.495000,94.000,0.247500,64.516 
0.495500,22.000,0.247750,64.516 
0.496000,79.000,0.248000,64.516 
0.496500,19.000,0.248250,67.449 
0.497000,13.000,0.248500,67.449 
0.497500,49.000,0.248750,64.516 
0.498000,72.000,0.249000,65.494 
0.498500,3.000,0.249250,66.471 
0.499000,32.000,0.249500,69.404 
0.499500,8.000,0.249750,68.426 
0.500000,98.000,0.250000,65.494 
0.500500,85.000,0.250250,65.494 
0.501000,66.000,0.250500,66.471 
0.501500,10.000,0.250750,67.449 
0.502000,49.000,0.251000,69.404 
0.502500,67.000,0.251250,66.471 
0.503000,94.000,0.251500,67.449 
0.503500,25.000,0.251750,67.449 
0.504000,28.000,0.252000,67.449 
0.504500,84.000,0.252250,68.426 
0.505000,74.000,0.252500,72.336 
0.505500,18.000,0.252750,72.336 
0.506000,98.000,0.253000,71.359 
0.506500,8.000,0.253250,71.359 
0.507000,93.000,0.253500,68.426 
0.507500,33.000,0.253750,69.404 
0.508000,63.000,0.254000,68.426 
0.508500,75.000,0.254250,70.381 
0.509000,69.000,0.254500,71.359 
0.509500,54.000,0.254750,74.291 
0.510000,13.000,0.255000,73.314 
0.510500,53.000,0.255250,70.381 
0.511000,58.000,0.255500,71.359 
0.511500,16.000,0.255750,71.359 
0.512000,6.000,0.256000,72.336 
0.512500,32.000,0.256250,74.291 
0.513000,64.000,0.256500,74.291 
0.513500,27.000,0.256750,77.224 
0.514000,63.000,0.257000,73.314 
0.514500,8.000,0.257250,74.291 
0.515000,43.000,0.257500,75.269 
0.515500,3.000,0.257750,75.269 
0.516000,27.000,0.258000,76.246 
0.516500,62.000,0.258250,76.246 
0.517000,24.000,0.258500,76.246 
0.517500,87.000,0.258750,80.156 
0.518000,57.000,0.259000,81.134 
0.518500,77.000,0.259250,77.224 
0.519000,54.000,0.259500,77.224 
0.519500,47.000,0.259750,78.201 
0.520000,64.000,0.260000,79.179 
0.520500,97.000,0.260250,79.179 
0.521000,49.000,0.260500,79.179 
0.521500,87.000,0.260750,81.134 
0.522000,11.000,0.261000,81.134 
0.522500,49.000,0.261250,84.066 
0.523000,19.000,0.261500,83.089 
0.523500,6.000,0.261750,81.134 
0.524000,34.000,0.262000,80.156 
0.524500,35.000,0.262250,81.134 
0.525000,32.000,0.262500,81.134 
0.525500,43.000,0.262750,82.111 
0.526000,65.000,0.263000,83.089 
0.526500,19.000,0.263250,86.022 
0.527000,34.000,0.263500,86.022 
0.527500,9.000,0.263750,85.044 
0.528000,11.000,0.264000,83.089 
0.528500,83.000,0.264250,82.111 
0.529000,96.000,0.264500,82.111 
0.529500,30.000,0.264750,83.089 
0.530000,7.000,0.265000,83.089 
0.530500,82.000,0.265250,84.066 
0.531000,14.000,0.265500,86.999 
0.531500,40.000,0.265750,86.999 
0.532000,5.000,0.266000,83.089 
0.532500,6.000,0.266250,84.066 
0.533000,25.000,0.266500,83.089 
0.533500,62.000,0.266750,84.066 
0.534000,25.000,0.267000,85.044 
0.534500,69.000,0.267250,86.999 
0.535000,98.000,0.267500,86.022 
0.535500,89.000,0.267750,83.089 
0.536000,74.000,0.268000,83.089 
0.536500,91.000,0.268250,84.066 
0.537000,55.000,0.268500,84.066 
0.537500,79.000,0.268750,86.999 
0.538000,39.000,0.269000,86.022 
0.538500,65.000,0.269250,83.089 
0.539000,53.000,0.269500,83.089 
0.539500,74.000,0.269750,84.066 
0.540000,26.000,0.270000,85.044 
0.540500,26.000,0.270250,86.999 
0.541000,27.000,0.270500,86.022 
0.541500,36.000,0.270750,83.089 
0.542000,47.000,0.271000,84.066 
0.542500,93.000,0.271250,84.066 
0.543000,41.000,0.271500,84.066 
0.543500,62.000,0.271750,87.977 
0.544000,9.000,0.272000,86.999 
0.544500,22.000,0.272250,85.044 
0.545000,19.000,0.272500,85.044 
0.545500,25.000,0.272750,86.999 
0.546000,4.000,0.273000,90.909 
0.546500,97.000,0.273250,90.909 
0.547000,86.000,0.273500,87.977 
0.547500,95.000,0.273750,88.954 
0.548000,0.000,0.274000,89.932 
0.548500,62.000,0.274250,91.887 
0.549000,66.000,0.274500,95.797 
0.549500,52.000,0.274750,95.797 
0.550000,58.000,0.275000,91.887 
0.550500,44.000,0.275250,92.864 
0.551000,34.000,0.275500,93.842 
0.551500,39.000,0.275750,95.797 
0.552000,69.000,0.276000,99.707 
0.552500,48.000,0.276250,95.797 
0.553000,34.000,0.276500,96.774 
0.553500,42.000,0.276750,97.752 
0.554000,30.000,0.277000,99.707 
0.554500,54.000,0.277250,101.662 
0.555000,16.000,0.277500,98.729 
0.555500,26.000,0.277750,98.729 
0.556000,11.000,0.278000,99.707 
0.556500,40.000,0.278250,103.617 
0.557000,65.000,0.278500,103.617 
0.557500,25.000,0.278750,101.662 
0.558000,49.000,0.279000,102.639 
0.558500,45.000,0.279250,104.594 
0.559000,64.000,0.279500,108.504 
0.559500,87.000,0.279750,105.572 
0.560000,17.000,0.280000,106.549 
0.560500,14.000,0.280250,107.527 
0.561000,78.000,0.280500,108.504 
0.561500,88.000,0.280750,113.392 
0.562000,81.000,0.281000,113.392 
0.562500,50.000,0.281250,111.437 
0.563000,0.000,0.281500,113.392 
0.563500,22.000,0.281750,116.325 
0.564000,26.000,0.282000,120.235 
0.564500,3.000,0.282250,121.212 
0.565000,14.000,0.282500,120.235 
0.565500,30.000,0.282750,121.212 
0.566000,46.000,0.283000,122.190 
0.566500,91.000,0.283250,128.055 
0.567000,67.000,0.283500,127.077 
0.567500,95.000,0.283750,124.145 
0.568000,55.000,0.284000,125.122 
0.568500,90.000,0.284250,127.077 
0.569000,2.000,0.284500,128.055 
0.569500,44.000,0.284750,131.965 
0.570000,51.000,0.285000,130.987 
0.570500,44.000,0.285250,132.942 
0.571000,38.000,0.285500,133.920 
0.571500,92.000,0.285750,137.830 
0.572000,0.000,0.286000,137.830 
0.572500,36.000,0.286250,133.920 
0.573000,47.000,0.286500,134.897 
0.573500,6.000,0.286750,133.920 
0.574000,55.000,0.287000,135.875 
0.574500,0.000,0.287250,138.807 
0.575000,27.000,0.287500,135.875 
0.575500,63.000,0.287750,134.897 
0.576000,59.000,0.288000,135.875 
0.576500,16.000,0.288250,136.852 
0.577000,54.000,0.288500,141.740 
0.577500,63.000,0.288750,140.762 
0.578000,19.000,0.289000,137.830 
0.578500,94.000,0.289250,137.830 
0.579000,72.000,0.289500,137.830 
0.579500,48.000,0.289750,138.807 
0.580000,91.000,0.290000,136.852 
0.580500,5.000,0.290250,132.942 
0.581000,27.000,0.290500,133.920 
0.581500,86.000,0.290750,132.942 
0.582000,60.000,0.291000,130.987 
0.582500,40.000,0.291250,129.032 
0.583000,9.000,0.291500,125.122 
0.583500,93.000,0.291750,123.167 
0.584000,90.000,0.292000,122.190 
0.584500,73.000,0.292250,124.145 
0.585000,98.000,0.292500,124.145 
0.585500,88.000,0.292750,122.190 
0.586000,94.000,0.293000,121.212 
0.586500,9.000,0.293250,120.235 
0.587000,60.000,0.293500,122.190 
0.587500,14.000,0.293750,123.167 
0.588000,70.000,0.294000,120.235 
0.588500,10.000,0.294250,119.257 
0.589000,8.000,0.294500,119.257 
0.589500,64.000,0.294750,121.212 
0.590000,45.000,0.295000,115.347 
0.590500,48.000,0.295250,114.369 
0.591000,82.000,0.295500,113.392 
0.591500,95.000,0.295750,113.392 
0.592000,36.000,0.296000,115.347 
0.592500,39.000,0.296250,113.392 
0.593000,28.000,0.296500,110.459 
0.593500,56.000,0.296750,106.549 
0.594000,57.000,0.297000,105.572 
0.594500,42.000,0.297250,106.549 
0.595000,48.000,0.297500,108.504 
0.595500,37.000,0.297750,106.549 
0.596000,10.000,0.298000,102.639 
0.596500,6.000,0.298250,101.662 
0.597000,33.000,0.298500,101.662 
0.597500,72.000,0.298750,101.662 
0.598000,57.000,0.299000,103.617 
0.598500,42.000,0.299250,101.662 
0.599000,56.000,0.299500,97.752 
0.599500,2.000,0.299750,97.752 
0.600000,99.000,0.300000,97.752 
0.600500,67.000,0.300250,100.684 
0.601000,68.000,0.300500,99.707 
0.601500,15.000,0.300750,95.797 
0.602000,96.000,0.301000,95.797 
0.602500,62.000,0.301250,96.774 
0.603000,32.000,0.301500,98.729 
0.603500,56.000,0.301750,98.729 
0.604000,73.000,0.302000,96.774 
0.604500,58.000,0.302250,93.842 
0.605000,79.000,0.302500,92.864 
0.605500,47.000,0.302750,93.842 
0.606000,38.000,0.303000,93.842 
0.606500,10.000,0.303250,94.819 
0.607000,97.000,0.303500,94.819 
0.607500,72.000,0.303750,94.819 
0.608000,17.000,0.304000,97.752 
0.608500,6.000,0.304250,96.774 
0.609000,69.000,0.304500,93.842 
0.609500,33.000,0.304750,93.842 
0.610000,29.000,0.305000,92.864 
0.610500,44.000,0.305250,94.819 
0.611000,17.000,0.305500,94.819 
0.611500,34.000,0.305750,95.797 
0.612000,23.000,0.306000,99.707 
0.612500,42.000,0.306250,97.752 
0.613000,34.000,0.306500,98.729 
0.613500,58.000,0.306750,94.819 
0.614000,8.000,0.307000,94.819 
0.614500,81.000,0.307250,95.797 
0.615000,8.000,0.307500,94.819 
0.615500,65.000,0.307750,95.797 
0.616000,28.000,0.308000,95.797 
0.616500,74.000,0.308250,98.729 
0.617000,30.000,0.308500,97.752 
0.617500,77.000,0.308750,93.842 
0.618000,85.000,0.309000,93.842 
0.618500,0.000,0.309250,93.842 
0.619000,57.000,0.309500,93.842 
0.619500,91.000,0.309750,93.842 
0.620000,99.000,0.310000,96.774 
0.620500,15.000,0.310250,95.797 
0.621000,82.000,0.310500,92.864 
0.621500,64.000,0.310750,91.887 
0.622000,84.000,0.311000,91.887 
0.622500,48.000,0.311250,91.887 
0.623000,86.000,0.311500,94.819 
0.623500,9.000,0.311750,93.842 
0.624000,77.000,0.312000,93.842 
0.624500,89.000,0.312250,89.932 
0.625000,74.000,0.312500,89.932 
0.625500,81.000,0.312750,88.954 
0.626000,24.000,0.313000,89.932 
0.626500,23.000,0.313250,88.954 
0.627000,94.000,0.313500,92.864 
0.627500,48.000,0.313750,92.864 
0.628000,20.000,0.314000,90.909 
0.628500,7.000,0.314250,89.932 
0.629000,52.000,0.314500,86.999 
0.629500,65.000,0.314750,86.999 
0.630000,88.000,0.315000,86.999 
0.630500,59.000,0.315250,86.999 
0.631000,74.000,0.315500,86.999 
0.631500,95.000,0.315750,86.999 
0.632000,17.000,0.316000,88.954 
0.632500,61.000,0.316250,88.954 
0.633000,32.000,0.316500,87.977 
0.633500,35.000,0.316750,85.044 
0.634000,74.000,0.317000,85.044 
0.634500,1.000,0.317250,85.044 
0.635000,90.000,0.317500,85.044 
0.635500,7.000,0.317750,86.022 
0.636000,79.000,0.318000,87.977 
0.636500,71.000,0.318250,86.022 
0.637000,74.000,0.318500,84.066 
0.637500,27.000,0.318750,83.089 
0.638000,75.000,0.319000,83.089 
0.638500,86.000,0.319250,84.066 
0.639000,43.000,0.319500,83.089 
0.639500,35.000,0.319750,85.044 
0.640000,95.000,0.320000,86.999 
0.640500,57.000,0.320250,85.044 
0.641000,85.000,0.320500,82.111 
0.641500,71.000,0.320750,82.111 
0.642000,78.000,0.321000,82.111 
0.642500,92.000,0.321250,85.044 
0.643000,90.000,0.321500,84.066 
0.643500,88.000,0.321750,80.156 
0.644000,55.000,0.322000,80.156 
0.644500,28.000,0.322250,80.156 
0.645000,46.000,0.322500,80.156 
0.645500,37.000,0.322750,80.156 
0.646000,31.000,0.323000,80.156 
0.646500,45.000,0.323250,83.089 
0.647000,31.000,0.323500,83.089 
0.647500,85.000,0.323750,79.179 
0.648000,67.000,0.324000,79.179 
0.648500,72.000,0.324250,79.179 
0.649000,70.000,0.324500,79.179 
0.649500,64.000,0.324750,80.156 
0.650000,47.000,0.325000,80.156 
0.650500,34.000,0.325250,80.156 
0.651000,67.000,0.325500,84.066 
0.651500,17.000,0.325750,82.111 
0.652000,37.000,0.326000,82.111 
0.652500,74.000,0.326250,79.179 
0.653000,68.000,0.326500,79.179 
0.653500,61.000,0.326750,80.156 
0.654000,26.000,0.327000,80.156 
0.654500,38.000,0.327250,81.134 
0.655000,32.000,0.327500,81.134 
0.655500,24.000,0.327750,84.066 
0.656000,71.000,0.328000,84.066 
0.656500,61.000,0.328250,84.066 
0.657000,62.000,0.328500,84.066 
0.657500,29.000,0.328750,83.089 
0.658000,77.000,0.329000,80.156 
0.658500,14.000,0.329250,81.134 
0.659000,20.000,0.329500,81.134 
0.659500,69.000,0.329750,82.111 
0.660000,85.000,0.330000,82.111 
0.660500,8.000,0.330250,83.089 
0.661000,19.000,0.330500,84.066 
0.661500,96.000,0.330750,86.022 
0.662000,13.000,0.331000,86.999 
0.662500,7.000,0.331250,86.999 
0.663000,77.000,0.331500,86.022 
0.663500,35.000,0.331750,84.066 
0.664000,43.000,0.332000,84.066 
0.664500,88.000,0.332250,85.044 
0.665000,93.000,0.332500,85.044 
0.665500,70.000,0.332750,86.999 
0.666000,68.000,0.333000,86.999 
0.666500,55.000,0.333250,87.977 
0.667000,41.000,0.333500,88.954 
0.667500,50.000,0.333750,90.909 
0.668000,75.000,0.334000,91.887 
0.668500,55.000,0.334250,88.954 
0.669000,15.000,0.334500,89.932 
0.669500,33.000,0.334750,89.932 
0.670000,16.000,0.335000,90.909 
0.670500,58.000,0.335250,91.887 
0.671000,8.000,0.335500,91.887 
0.671500,75.000,0.335750,92.864 
0.672000,79.000,0.336000,97.752 
0.672500,43.000,0.336250,96.774 
0.673000,81.000,0.336500,96.774 
0.673500,0.000,0.336750,93.842 
0.674000,26.000,0.337000,94.819 
0.674500,26.000,0.337250,95.797 
0.675000,71.000,0.337500,95.797 
0.675500,88.000,0.337750,96.774 
0.676000,35.000,0.338000,97.752 
0.676500,74.000,0.338250,101.662 
0.677000,66.000,0.338500,101.662 
0.677500,86.000,0.338750,98.729 
0.678000,66.000,0.339000,98.729 
0.678500,24.000,0.339250,99.707 
0.679000,8.000,0.339500,99.707 
0.679500,54.000,0.339750,101.662 
0.680000,1.000,0.340000,104.594 
0.680500,66.000,0.340250,104.594 
0.681000,60.000,0.340500,101.662 
0.681500,39.000,0.340750,101.662 
0.682000,57.000,0.341000,102.639 
0.682500,33.000,0.341250,102.639 
0.683000,76.000,0.341500,103.617 
0.683500,24.000,0.341750,104.594 
0.684000,59.000,0.342000,108.504 
0.684500,21.000,0.342250,108.504 
0.685000,88.000,0.342500,108.504 
0.685500,61.000,0.342750,104.594 
0.686000,29.000,0.343000,104.594 
0.686500,14.000,0.343250,105.572 
0.687000,65.000,0.343500,106.549 
0.687500,20.000,0.343750,107.527 
0.688000,19.000,0.344000,107.527 
0.688500,98.000,0.344250,107.527 
0.689000,43.000,0.344500,110.459 
0.689500,14.000,0.344750,110.459 
0.690000,46.000,0.345000,107.527 
0.690500,45.000,0.345250,107.527 
0.691000,60.000,0.345500,107.527 
0.691500,96.000,0.345750,105.572 
0.692000,56.000,0.346000,107.527 
0.692500,24.000,0.346250,107.527 
0.693000,11.000,0.346500,107.527 
0.693500,10.000,0.346750,108.504 
0.694000,47.000,0.347000,111.437 
0.694500,63.000,0.347250,110.459 
0.695000,81.000,0.347500,107.527 
0.695500,80.000,0.347750,107.527 
0.696000,3.000,0.348000,108.504 
0.696500,45.000,0.348250,109.482 
0.697000,85.000,0.348500,109.482 
0.697500,34.000,0.348750,112.414 
0.698000,16.000,0.349000,112.414 
0.698500,29.000,0.349250,109.482 
0.699000,38.000,0.349500,109.482 
0.699500,0.000,0.349750,109.482 
0.700000,19.000,0.350000,109.482 
0.700500,35.000,0.350250,110.459 
0.701000,36.000,0.350500,110.459 
0.701500,34.000,0.350750,113.392 
0.702000,91.000,0.351000,113.392 
0.702500,35.000,0.351250,112.414 
0.703000,76.000,0.351500,110.459 
0.703500,70.000,0.351750,110.459 
0.704000,69.000,0.352000,110.459 
0.704500,56.000,0.352250,110.459 
0.705000,90.000,0.352500,111.437 
0.705500,11.000,0.352750,112.414 
0.706000,42.000,0.353000,115.347 
0.706500,3.000,0.353250,115.347 
0.707000,28.000,0.353500,114.369 
0.707500,38.000,0.353750,111.437 
0.708000,7.000,0.354000,111.437 
0.708500,5.000,0.354250,111.437 
0.709000,25.000,0.354500,112.414 
0.709500,7.000,0.354750,113.392 
0.710000,11.000,0.355000,115.347 
0.710500,54.000,0.355250,114.369 
0.711000,31.000,0.355500,111.437 
0.711500,46.000,0.355750,111.437 
0.712000,32.000,0.356000,112.414 
0.712500,42.000,0.356250,112.414 
0.713000,19.000,0.356500,115.347 
0.713500,30.000,0.356750,114.369 
0.714000,87.000,0.357000,110.459 
0.714500,97.000,0.357250,110.459 
0.715000,12.000,0.357500,110.459 
0.715500,43.000,0.357750,110.459 
0.716000,16.000,0.358000,111.437 
0.716500,32.000,0.358250,113.392 
0.717000,22.000,0.358500,111.437 
0.717500,28.000,0.358750,108.504 
0.718000,12.000,0.359000,107.527 
0.718500,39.000,0.359250,107.527 
0.719000,16.000,0.359500,107.527 
0.719500,18.000,0.359750,107.527 
0.720000,44.000,0.360000,108.504 
0.720500,54.000,0.360250,110.459 
0.721000,7.000,0.360500,108.504 
0.721500,22.000,0.360750,105.572 
0.722000,95.000,0.361000,105.572 
0.722500,84.000,0.361250,105.572 
0.723000,64.000,0.361500,105.572 
0.723500,81.000,0.361750,105.572 
0.724000,99.000,0.362000,104.594 
0.724500,85.000,0.362250,105.572 
0.725000,23.000,0.362500,105.572 
0.725500,17.000,0.362750,107.527 
0.726000,89.000,0.363000,106.549 
0.726500,26.000,0.363250,106.549 
0.727000,21.000,0.363500,105.572 
0.727500,11.000,0.363750,104.594 
0.728000,17.000,0.364000,101.662 
0.728500,67.000,0.364250,100.684 
0.729000,17.000,0.364500,100.684 
0.729500,52.000,0.364750,100.684 
0.730000,26.000,0.365000,100.684 
0.730500,52.000,0.365250,101.662 
0.731000,7.000,0.365500,101.662 
