Time[s],Acceleration [mg],Force [N]  
0.0000,179.000,6.843 
0.0003,180.000,6.843 
0.0005,181.000,7.820 
0.0008,178.000,7.820 
0.0010,181.000,7.820 
0.0012,179.000,7.820 
0.0015,189.000,8.798 
0.0018,180.000,7.820 
0.0020,184.000,7.820 
0.0022,179.000,7.820 
0.0025,190.000,7.820 
0.0027,180.000,8.798 
0.0030,180.000,8.798 
0.0033,176.000,8.798 
0.0035,186.000,11.730 
0.0037,185.000,11.730 
0.0040,192.000,10.753 
0.0043,181.000,11.730 
0.0045,186.000,11.730 
0.0047,178.000,9.775 
0.0050,174.000,9.775 
0.0052,178.000,7.820 
0.0055,188.000,10.753 
0.0058,180.000,9.775 
0.0060,183.000,7.820 
0.0063,183.000,7.820 
0.0065,184.000,7.820 
0.0068,176.000,6.843 
0.0070,180.000,7.820 
0.0072,178.000,7.820 
0.0075,190.000,6.843 
0.0077,182.000,7.820 
0.0080,180.000,7.820 
0.0082,186.000,8.798 
0.0085,174.000,7.820 
0.0088,192.000,7.820 
0.0090,188.000,7.820 
0.0093,183.000,7.820 
0.0095,184.000,7.820 
0.0098,172.000,7.820 
0.0100,185.000,7.820 
0.0103,184.000,7.820 
0.0105,189.000,7.820 
0.0108,183.000,7.820 
0.0110,198.000,7.820 
0.0113,181.000,7.820 
0.0115,167.000,7.820 
0.0117,181.000,8.798 
0.0120,182.000,8.798 
0.0122,185.000,7.820 
0.0125,184.000,7.820 
0.0127,170.000,7.820 
0.0130,182.000,7.820 
0.0132,179.000,7.820 
0.0135,183.000,7.820 
0.0137,176.000,7.820 
0.0140,179.000,7.820 
0.0143,179.000,8.798 
0.0145,181.000,7.820 
0.0148,172.000,7.820 
0.0150,180.000,8.798 
0.0153,189.000,8.798 
0.0155,187.000,7.820 
0.0158,180.000,7.820 
0.0160,183.000,7.820 
0.0162,169.000,7.820 
0.0165,181.000,8.798 
0.0168,177.000,8.798 
0.0170,182.000,9.775 
0.0172,173.000,10.753 
0.0175,186.000,10.753 
0.0178,185.000,11.730 
0.0180,185.000,10.753 
0.0182,181.000,10.753 
0.0185,187.000,10.753 
0.0188,182.000,11.730 
0.0190,183.000,11.730 
0.0192,182.000,11.730 
0.0195,174.000,11.730 
0.0198,184.000,11.730 
0.0200,200.000,9.775 
0.0203,181.000,8.798 
0.0205,190.000,8.798 
0.0207,183.000,11.730 
0.0210,180.000,9.775 
0.0213,175.000,9.775 
0.0215,168.000,8.798 
0.0217,186.000,8.798 
0.0220,178.000,8.798 
0.0223,191.000,7.820 
0.0225,186.000,8.798 
0.0227,177.000,8.798 
0.0230,178.000,8.798 
0.0233,175.000,8.798 
0.0235,177.000,8.798 
0.0237,178.000,7.820 
0.0240,177.000,7.820 
0.0243,183.000,6.843 
0.0245,178.000,7.820 
0.0247,182.000,7.820 
0.0250,175.000,7.820 
0.0253,183.000,6.843 
0.0255,180.000,9.775 
0.0258,186.000,10.753 
0.0260,185.000,11.730 
0.0262,185.000,9.775 
0.0265,179.000,8.798 
0.0268,179.000,8.798 
0.0270,175.000,8.798 
0.0272,177.000,8.798 
0.0275,177.000,7.820 
0.0278,190.000,7.820 
0.0280,184.000,7.820 
0.0282,187.000,7.820 
0.0285,162.000,7.820 
0.0288,179.000,7.820 
0.0290,189.000,7.820 
0.0292,187.000,7.820 
0.0295,186.000,8.798 
0.0298,181.000,10.753 
0.0300,188.000,10.753 
0.0302,185.000,10.753 
0.0305,176.000,10.753 
0.0308,188.000,11.730 
0.0310,193.000,10.753 
0.0312,178.000,11.730 
0.0315,185.000,8.798 
0.0318,177.000,8.798 
0.0320,183.000,9.775 
0.0322,180.000,8.798 
0.0325,193.000,7.820 
0.0327,182.000,8.798 
0.0330,184.000,7.820 
0.0333,178.000,8.798 
0.0335,178.000,8.798 
0.0338,179.000,8.798 
0.0340,182.000,7.820 
0.0342,181.000,7.820 
0.0345,183.000,7.820 
0.0347,184.000,7.820 
0.0350,178.000,7.820 
0.0353,179.000,8.798 
0.0355,177.000,7.820 
0.0358,181.000,7.820 
0.0360,184.000,7.820 
0.0362,175.000,7.820 
0.0365,187.000,9.775 
0.0367,181.000,10.753 
0.0370,191.000,10.753 
0.0373,177.000,10.753 
0.0375,183.000,11.730 
0.0377,187.000,10.753 
0.0380,190.000,10.753 
0.0382,181.000,10.753 
0.0385,186.000,11.730 
0.0388,182.000,11.730 
0.0390,178.000,11.730 
0.0393,186.000,11.730 
0.0395,181.000,10.753 
0.0397,186.000,7.820 
0.0400,180.000,8.798 
0.0402,176.000,8.798 
0.0405,176.000,7.820 
0.0408,184.000,8.798 
0.0410,173.000,7.820 
0.0413,177.000,7.820 
0.0415,193.000,7.820 
0.0417,175.000,7.820 
0.0420,179.000,7.820 
0.0422,183.000,7.820 
0.0425,186.000,7.820 
0.0428,190.000,6.843 
0.0430,176.000,7.820 
0.0432,185.000,7.820 
0.0435,185.000,7.820 
0.0437,184.000,10.753 
0.0440,185.000,9.775 
0.0443,191.000,9.775 
0.0445,187.000,9.775 
0.0448,185.000,11.730 
0.0450,191.000,10.753 
0.0452,181.000,11.730 
0.0455,181.000,10.753 
0.0457,182.000,11.730 
0.0460,179.000,11.730 
0.0463,181.000,11.730 
0.0465,178.000,9.775 
0.0468,180.000,7.820 
0.0470,185.000,8.798 
0.0472,181.000,7.820 
0.0475,176.000,7.820 
0.0477,191.000,7.820 
0.0480,173.000,7.820 
0.0483,188.000,7.820 
0.0485,185.000,7.820 
0.0487,181.000,7.820 
0.0490,177.000,7.820 
0.0492,179.000,9.775 
0.0495,183.000,10.753 
0.0498,184.000,11.730 
0.0500,180.000,10.753 
0.0503,189.000,10.753 
0.0505,186.000,10.753 
0.0507,185.000,8.798 
0.0510,184.000,7.820 
0.0512,189.000,7.820 
0.0515,179.000,8.798 
0.0518,183.000,8.798 
0.0520,183.000,7.820 
0.0523,177.000,7.820 
0.0525,176.000,8.798 
0.0527,182.000,8.798 
0.0530,187.000,8.798 
0.0532,178.000,7.820 
0.0535,181.000,7.820 
0.0538,184.000,7.820 
0.0540,182.000,7.820 
0.0542,186.000,7.820 
0.0545,175.000,7.820 
0.0547,175.000,6.843 
0.0550,185.000,7.820 
0.0553,191.000,6.843 
0.0555,182.000,7.820 
0.0558,189.000,9.775 
0.0560,189.000,9.775 
0.0562,183.000,10.753 
0.0565,183.000,10.753 
0.0567,187.000,11.730 
0.0570,168.000,10.753 
0.0573,191.000,10.753 
0.0575,176.000,11.730 
0.0578,172.000,12.708 
0.0580,170.000,8.798 
0.0582,181.000,8.798 
0.0585,185.000,8.798 
0.0587,186.000,7.820 
0.0590,191.000,7.820 
0.0593,179.000,8.798 
0.0595,183.000,7.820 
0.0597,171.000,6.843 
0.0600,172.000,7.820 
0.0602,187.000,6.843 
0.0605,181.000,7.820 
0.0608,183.000,7.820 
0.0610,192.000,7.820 
0.0613,189.000,6.843 
0.0615,184.000,7.820 
0.0617,174.000,7.820 
0.0620,182.000,10.753 
0.0622,185.000,10.753 
0.0625,180.000,10.753 
0.0627,182.000,11.730 
0.0630,192.000,11.730 
0.0632,176.000,9.775 
0.0635,182.000,8.798 
0.0637,186.000,8.798 
0.0640,181.000,8.798 
0.0642,180.000,7.820 
0.0645,187.000,8.798 
0.0648,184.000,7.820 
0.0650,181.000,7.820 
0.0653,183.000,7.820 
0.0655,178.000,7.820 
0.0658,175.000,7.820 
0.0660,181.000,7.820 
0.0662,166.000,7.820 
0.0665,183.000,6.843 
0.0667,167.000,8.798 
0.0670,182.000,6.843 
0.0672,179.000,7.820 
0.0675,183.000,7.820 
0.0677,184.000,6.843 
0.0680,185.000,6.843 
0.0683,190.000,7.820 
0.0685,188.000,7.820 
0.0688,177.000,10.753 
0.0690,178.000,10.753 
0.0693,179.000,10.753 
0.0695,184.000,10.753 
0.0698,174.000,10.753 
0.0700,180.000,10.753 
0.0702,176.000,10.753 
0.0705,176.000,10.753 
0.0707,185.000,11.730 
0.0710,176.000,11.730 
0.0712,182.000,10.753 
0.0715,187.000,9.775 
0.0718,186.000,8.798 
0.0720,183.000,9.775 
0.0723,190.000,8.798 
0.0725,191.000,7.820 
0.0728,188.000,8.798 
0.0730,174.000,7.820 
0.0733,195.000,7.820 
0.0735,181.000,7.820 
0.0737,184.000,7.820 
0.0740,186.000,7.820 
0.0742,181.000,6.843 
0.0745,197.000,7.820 
0.0747,184.000,10.753 
0.0750,186.000,10.753 
0.0752,186.000,11.730 
0.0755,189.000,11.730 
0.0758,183.000,8.798 
0.0760,180.000,7.820 
0.0763,184.000,8.798 
0.0765,187.000,7.820 
0.0768,180.000,7.820 
0.0770,174.000,7.820 
0.0772,178.000,6.843 
0.0775,176.000,7.820 
0.0777,179.000,7.820 
0.0780,173.000,10.753 
0.0782,172.000,10.753 
0.0785,177.000,11.730 
0.0787,181.000,7.820 
0.0790,183.000,7.820 
0.0793,177.000,7.820 
0.0795,178.000,7.820 
0.0798,183.000,7.820 
0.0800,181.000,7.820 
0.0803,181.000,10.753 
0.0805,179.000,10.753 
0.0808,172.000,11.730 
0.0810,174.000,11.730 
0.0812,181.000,8.798 
0.0815,190.000,7.820 
0.0817,187.000,7.820 
0.0820,180.000,8.798 
0.0822,195.000,7.820 
0.0825,185.000,7.820 
0.0828,183.000,8.798 
0.0830,169.000,7.820 
0.0833,183.000,7.820 
0.0835,189.000,7.820 
0.0838,183.000,7.820 
0.0840,183.000,7.820 
0.0843,183.000,7.820 
0.0845,175.000,7.820 
0.0847,183.000,7.820 
0.0850,181.000,7.820 
0.0852,183.000,6.843 
0.0855,186.000,7.820 
0.0857,185.000,7.820 
0.0860,174.000,6.843 
0.0862,183.000,7.820 
0.0865,185.000,7.820 
0.0868,187.000,7.820 
0.0870,184.000,9.775 
0.0873,175.000,10.753 
0.0875,178.000,10.753 
0.0878,184.000,11.730 
0.0880,185.000,10.753 
0.0882,178.000,11.730 
0.0885,190.000,10.753 
0.0887,182.000,10.753 
0.0890,189.000,11.730 
0.0892,183.000,11.730 
0.0895,167.000,11.730 
0.0897,172.000,7.820 
0.0900,185.000,9.775 
0.0903,185.000,7.820 
0.0905,188.000,8.798 
0.0908,184.000,7.820 
0.0910,177.000,7.820 
0.0913,177.000,7.820 
0.0915,189.000,7.820 
0.0918,184.000,6.843 
0.0920,186.000,7.820 
0.0922,175.000,7.820 
0.0925,188.000,7.820 
0.0927,187.000,7.820 
0.0930,177.000,7.820 
0.0932,180.000,7.820 
0.0935,188.000,7.820 
0.0938,194.000,9.775 
0.0940,177.000,10.753 
0.0943,179.000,10.753 
0.0945,195.000,10.753 
0.0948,184.000,10.753 
0.0950,193.000,11.730 
0.0953,186.000,10.753 
0.0955,177.000,10.753 
0.0957,189.000,11.730 
0.0960,183.000,10.753 
0.0962,186.000,8.798 
0.0965,185.000,9.775 
0.0967,178.000,9.775 
0.0970,185.000,8.798 
0.0972,177.000,7.820 
0.0975,188.000,8.798 
0.0978,185.000,8.798 
0.0980,190.000,7.820 
0.0983,192.000,7.820 
0.0985,185.000,7.820 
0.0988,183.000,7.820 
0.0990,175.000,8.798 
0.0993,186.000,8.798 
0.0995,180.000,7.820 
0.0997,184.000,8.798 
0.1000,183.000,7.820 
0.1002,175.000,7.820 
0.1005,189.000,6.843 
0.1007,178.000,7.820 
0.1010,175.000,7.820 
0.1013,184.000,10.753 
0.1015,178.000,10.753 
0.1018,189.000,10.753 
0.1020,183.000,10.753 
0.1023,172.000,11.730 
0.1025,186.000,11.730 
0.1028,188.000,11.730 
0.1030,181.000,8.798 
0.1032,187.000,8.798 
0.1035,183.000,9.775 
0.1037,182.000,8.798 
0.1040,187.000,8.798 
0.1042,185.000,8.798 
0.1045,181.000,8.798 
0.1047,186.000,8.798 
0.1050,189.000,8.798 
0.1053,187.000,7.820 
0.1055,187.000,7.820 
0.1058,182.000,7.820 
0.1060,172.000,7.820 
0.1063,169.000,7.820 
0.1065,181.000,7.820 
0.1067,182.000,10.753 
0.1070,183.000,10.753 
0.1072,187.000,11.730 
0.1075,183.000,8.798 
0.1077,179.000,8.798 
0.1080,186.000,7.820 
0.1082,192.000,7.820 
0.1085,182.000,7.820 
0.1088,176.000,7.820 
0.1090,180.000,7.820 
0.1093,186.000,7.820 
0.1095,174.000,7.820 
0.1098,191.000,9.775 
0.1100,172.000,10.753 
0.1103,184.000,11.730 
0.1105,182.000,9.775 
0.1107,180.000,7.820 
0.1110,181.000,7.820 
0.1112,188.000,7.820 
0.1115,182.000,7.820 
0.1117,182.000,7.820 
0.1120,184.000,10.753 
0.1123,180.000,11.730 
0.1125,181.000,11.730 
0.1128,189.000,11.730 
0.1130,185.000,8.798 
0.1133,186.000,8.798 
0.1135,182.000,7.820 
0.1138,178.000,7.820 
0.1140,186.000,7.820 
0.1142,184.000,7.820 
0.1145,178.000,10.753 
0.1147,190.000,11.730 
0.1150,177.000,11.730 
0.1152,180.000,8.798 
0.1155,183.000,8.798 
0.1157,177.000,8.798 
0.1160,180.000,8.798 
0.1163,191.000,9.775 
0.1165,178.000,7.820 
0.1168,184.000,7.820 
0.1170,177.000,6.843 
0.1173,177.000,8.798 
0.1175,187.000,7.820 
0.1177,176.000,7.820 
0.1180,188.000,7.820 
0.1182,175.000,7.820 
0.1185,183.000,6.843 
0.1187,189.000,7.820 
0.1190,177.000,7.820 
0.1192,191.000,7.820 
0.1195,179.000,10.753 
0.1198,179.000,10.753 
0.1200,183.000,10.753 
0.1203,170.000,8.798 
0.1205,191.000,8.798 
0.1208,181.000,8.798 
0.1210,176.000,7.820 
0.1213,185.000,8.798 
0.1215,189.000,6.843 
0.1217,179.000,7.820 
0.1220,180.000,6.843 
0.1222,184.000,7.820 
0.1225,179.000,9.775 
0.1227,178.000,10.753 
0.1230,181.000,10.753 
0.1233,182.000,10.753 
0.1235,185.000,11.730 
0.1238,182.000,11.730 
0.1240,187.000,11.730 
0.1243,186.000,11.730 
0.1245,177.000,11.730 
0.1248,187.000,8.798 
0.1250,182.000,8.798 
0.1252,175.000,8.798 
0.1255,184.000,7.820 
0.1258,181.000,7.820 
0.1260,180.000,8.798 
0.1262,177.000,7.820 
0.1265,185.000,7.820 
0.1268,175.000,7.820 
0.1270,187.000,8.798 
0.1273,178.000,7.820 
0.1275,181.000,7.820 
0.1277,184.000,6.843 
0.1280,183.000,6.843 
0.1283,176.000,9.775 
0.1285,184.000,9.775 
0.1287,185.000,10.753 
0.1290,179.000,10.753 
0.1293,187.000,10.753 
0.1295,183.000,11.730 
0.1297,175.000,8.798 
0.1300,180.000,8.798 
0.1303,187.000,8.798 
0.1305,184.000,8.798 
0.1308,191.000,8.798 
0.1310,177.000,7.820 
0.1312,167.000,7.820 
0.1315,182.000,7.820 
0.1318,188.000,7.820 
0.1320,187.000,7.820 
0.1322,189.000,7.820 
0.1325,180.000,7.820 
0.1328,172.000,10.753 
0.1330,184.000,11.730 
0.1332,177.000,11.730 
0.1335,180.000,12.708 
0.1338,191.000,8.798 
0.1340,192.000,8.798 
0.1343,177.000,8.798 
0.1345,195.000,7.820 
0.1347,176.000,7.820 
0.1350,182.000,8.798 
0.1353,186.000,7.820 
0.1355,179.000,7.820 
0.1357,195.000,8.798 
0.1360,195.000,7.820 
0.1363,171.000,7.820 
0.1365,180.000,7.820 
0.1367,174.000,6.843 
0.1370,193.000,7.820 
0.1373,182.000,6.843 
0.1375,179.000,7.820 
0.1377,187.000,9.775 
0.1380,193.000,9.775 
0.1382,170.000,10.753 
0.1385,176.000,10.753 
0.1388,203.000,11.730 
0.1390,187.000,11.730 
0.1392,183.000,10.753 
0.1395,182.000,10.753 
0.1398,171.000,11.730 
0.1400,180.000,11.730 
0.1402,187.000,10.753 
0.1405,183.000,11.730 
0.1408,185.000,8.798 
0.1410,188.000,8.798 
0.1412,181.000,8.798 
0.1415,181.000,8.798 
0.1417,181.000,9.775 
0.1420,184.000,7.820 
0.1423,180.000,8.798 
0.1425,182.000,8.798 
0.1427,191.000,8.798 
0.1430,184.000,8.798 
0.1433,169.000,8.798 
0.1435,189.000,9.775 
0.1437,199.000,8.798 
0.1440,180.000,8.798 
0.1443,183.000,8.798 
0.1445,181.000,9.775 
0.1447,191.000,7.820 
0.1450,191.000,7.820 
0.1452,187.000,7.820 
0.1455,188.000,7.820 
0.1458,185.000,7.820 
0.1460,183.000,7.820 
0.1462,185.000,7.820 
0.1465,178.000,6.843 
0.1468,175.000,7.820 
0.1470,177.000,10.753 
0.1472,183.000,11.730 
0.1475,182.000,9.775 
0.1478,189.000,8.798 
0.1480,176.000,7.820 
0.1482,181.000,8.798 
0.1485,191.000,7.820 
0.1488,185.000,7.820 
0.1490,177.000,7.820 
0.1493,193.000,6.843 
0.1495,178.000,7.820 
0.1497,178.000,9.775 
0.1500,183.000,10.753 
0.1503,192.000,11.730 
0.1505,183.000,11.730 
0.1507,176.000,11.730 
0.1510,176.000,8.798 
0.1513,172.000,8.798 
0.1515,182.000,7.820 
0.1517,185.000,7.820 
0.1520,164.000,7.820 
0.1523,178.000,7.820 
0.1525,201.000,7.820 
0.1528,177.000,7.820 
0.1530,181.000,7.820 
0.1532,180.000,7.820 
0.1535,181.000,7.820 
0.1538,198.000,7.820 
0.1540,183.000,8.798 
0.1542,183.000,7.820 
0.1545,180.000,7.820 
0.1548,188.000,7.820 
0.1550,186.000,7.820 
0.1552,181.000,7.820 
0.1555,182.000,6.843 
0.1558,178.000,7.820 
0.1560,183.000,7.820 
0.1562,197.000,7.820 
0.1565,182.000,10.753 
0.1567,193.000,11.730 
0.1570,186.000,10.753 
0.1573,177.000,11.730 
0.1575,188.000,11.730 
0.1577,181.000,8.798 
0.1580,176.000,8.798 
0.1583,186.000,7.820 
0.1585,194.000,7.820 
0.1587,183.000,7.820 
0.1590,179.000,8.798 
0.1593,184.000,7.820 
0.1595,183.000,7.820 
0.1597,188.000,7.820 
0.1600,180.000,7.820 
0.1602,178.000,7.820 
0.1605,182.000,7.820 
0.1608,182.000,6.843 
0.1610,190.000,7.820 
0.1612,178.000,7.820 
0.1615,190.000,8.798 
0.1618,183.000,10.753 
0.1620,181.000,10.753 
0.1622,185.000,10.753 
0.1625,183.000,10.753 
0.1628,175.000,11.730 
0.1630,182.000,11.730 
0.1632,180.000,8.798 
0.1635,181.000,8.798 
0.1637,185.000,7.820 
0.1640,181.000,7.820 
0.1643,177.000,7.820 
0.1645,177.000,7.820 
0.1647,185.000,7.820 
0.1650,193.000,8.798 
0.1653,183.000,7.820 
0.1655,189.000,7.820 
0.1657,183.000,7.820 
0.1660,175.000,9.775 
0.1663,179.000,10.753 
0.1665,174.000,10.753 
0.1667,185.000,10.753 
0.1670,183.000,10.753 
0.1673,187.000,10.753 
0.1675,168.000,10.753 
0.1678,187.000,11.730 
0.1680,190.000,11.730 
0.1682,189.000,11.730 
0.1685,181.000,11.730 
0.1688,185.000,11.730 
0.1690,185.000,12.708 
0.1692,177.000,11.730 
0.1695,180.000,8.798 
0.1698,182.000,7.820 
0.1700,178.000,8.798 
0.1702,185.000,8.798 
0.1705,177.000,7.820 
0.1708,186.000,8.798 
0.1710,173.000,8.798 
0.1713,194.000,8.798 
0.1715,188.000,11.730 
0.1717,191.000,11.730 
0.1720,181.000,11.730 
0.1723,195.000,11.730 
0.1725,190.000,10.753 
0.1727,178.000,10.753 
0.1730,184.000,11.730 
0.1733,182.000,10.753 
0.1735,184.000,10.753 
0.1737,182.000,11.730 
0.1740,169.000,10.753 
0.1743,171.000,11.730 
0.1745,184.000,10.753 
0.1748,178.000,11.730 
0.1750,185.000,10.753 
0.1752,183.000,9.775 
0.1755,185.000,6.843 
0.1758,183.000,7.820 
0.1760,185.000,7.820 
0.1762,167.000,7.820 
0.1765,179.000,7.820 
0.1768,182.000,7.820 
0.1770,181.000,8.798 
0.1772,183.000,7.820 
0.1775,185.000,8.798 
0.1778,181.000,8.798 
0.1780,183.000,8.798 
0.1782,182.000,8.798 
0.1785,174.000,8.798 
0.1787,178.000,8.798 
0.1790,180.000,7.820 
0.1793,175.000,7.820 
0.1795,183.000,7.820 
0.1797,178.000,7.820 
0.1800,180.000,7.820 
0.1803,182.000,7.820 
0.1805,176.000,8.798 
0.1807,188.000,6.843 
0.1810,177.000,7.820 
0.1813,172.000,6.843 
0.1815,182.000,7.820 
0.1817,185.000,7.820 
0.1820,177.000,7.820 
0.1822,182.000,8.798 
0.1825,177.000,6.843 
0.1828,183.000,7.820 
0.1830,181.000,7.820 
0.1832,189.000,6.843 
0.1835,177.000,7.820 
0.1838,181.000,9.775 
0.1840,189.000,10.753 
0.1842,186.000,10.753 
0.1845,178.000,11.730 
0.1848,174.000,11.730 
0.1850,181.000,10.753 
0.1852,191.000,11.730 
0.1855,186.000,11.730 
0.1857,184.000,11.730 
0.1860,183.000,8.798 
0.1863,182.000,8.798 
0.1865,179.000,8.798 
0.1867,187.000,7.820 
0.1870,181.000,7.820 
0.1873,170.000,7.820 
0.1875,183.000,8.798 
0.1877,183.000,7.820 
0.1880,187.000,7.820 
0.1883,182.000,8.798 
0.1885,186.000,7.820 
0.1887,181.000,7.820 
0.1890,184.000,7.820 
0.1893,183.000,6.843 
0.1895,188.000,10.753 
0.1898,201.000,11.730 
0.1900,176.000,11.730 
0.1902,183.000,11.730 
0.1905,178.000,7.820 
0.1908,174.000,8.798 
0.1910,181.000,7.820 
0.1912,180.000,8.798 
0.1915,186.000,7.820 
0.1918,180.000,7.820 
0.1920,180.000,6.843 
0.1922,186.000,7.820 
0.1925,181.000,7.820 
0.1928,182.000,7.820 
0.1930,183.000,7.820 
0.1933,187.000,7.820 
0.1935,182.000,7.820 
0.1937,182.000,7.820 
0.1940,182.000,7.820 
0.1943,187.000,6.843 
0.1945,191.000,9.775 
0.1947,178.000,11.730 
0.1950,181.000,10.753 
0.1953,177.000,11.730 
0.1955,183.000,8.798 
0.1957,183.000,8.798 
0.1960,189.000,8.798 
0.1963,186.000,8.798 
0.1965,182.000,8.798 
0.1968,187.000,7.820 
0.1970,182.000,7.820 
0.1972,188.000,7.820 
0.1975,183.000,8.798 
0.1978,180.000,7.820 
0.1980,185.000,7.820 
0.1982,183.000,8.798 
0.1985,182.000,7.820 
0.1988,179.000,7.820 
0.1990,186.000,7.820 
0.1992,177.000,7.820 
0.1995,171.000,7.820 
0.1998,175.000,7.820 
0.2000,182.000,7.820 
0.2002,191.000,8.798 
0.2005,172.000,7.820 
0.2007,181.000,7.820 
0.2010,200.000,8.798 
0.2013,192.000,7.820 
0.2015,182.000,7.820 
0.2017,189.000,8.798 
0.2020,181.000,7.820 
0.2023,175.000,8.798 
0.2025,174.000,7.820 
0.2027,187.000,7.820 
0.2030,189.000,7.820 
0.2033,181.000,7.820 
0.2035,191.000,7.820 
0.2037,182.000,6.843 
0.2040,182.000,9.775 
0.2042,204.000,10.753 
0.2045,192.000,10.753 
0.2048,177.000,10.753 
0.2050,177.000,11.730 
0.2052,176.000,8.798 
0.2055,181.000,8.798 
0.2058,195.000,7.820 
0.2060,182.000,8.798 
0.2062,179.000,7.820 
0.2065,191.000,7.820 
0.2068,180.000,7.820 
0.2070,183.000,7.820 
0.2072,182.000,7.820 
0.2075,179.000,9.775 
0.2077,184.000,10.753 
0.2080,180.000,11.730 
0.2083,180.000,10.753 
0.2085,193.000,8.798 
0.2087,166.000,8.798 
0.2090,184.000,8.798 
0.2093,187.000,7.820 
0.2095,187.000,7.820 
0.2097,192.000,7.820 
0.2100,176.000,7.820 
0.2103,184.000,7.820 
0.2105,183.000,6.843 
0.2107,182.000,7.820 
0.2110,182.000,10.753 
0.2113,197.000,10.753 
0.2115,182.000,11.730 
0.2118,188.000,8.798 
0.2120,183.000,8.798 
0.2122,173.000,8.798 
0.2125,190.000,7.820 
0.2128,190.000,8.798 
0.2130,187.000,7.820 
0.2132,173.000,7.820 
0.2135,180.000,6.843 
0.2138,179.000,7.820 
0.2140,189.000,7.820 
0.2142,187.000,9.775 
0.2145,174.000,9.775 
0.2148,177.000,9.775 
0.2150,184.000,10.753 
0.2153,182.000,10.753 
0.2155,178.000,11.730 
0.2157,179.000,10.753 
0.2160,172.000,11.730 
0.2163,191.000,11.730 
0.2165,185.000,10.753 
0.2167,185.000,7.820 
0.2170,183.000,7.820 
0.2173,180.000,7.820 
0.2175,180.000,8.798 
0.2177,179.000,7.820 
0.2180,183.000,7.820 
0.2183,188.000,7.820 
0.2185,183.000,6.843 
0.2188,189.000,7.820 
0.2190,185.000,7.820 
0.2192,178.000,7.820 
0.2195,186.000,7.820 
0.2198,186.000,6.843 
0.2200,188.000,7.820 
0.2202,179.000,7.820 
0.2205,188.000,7.820 
0.2208,179.000,7.820 
0.2210,174.000,7.820 
0.2212,176.000,8.798 
0.2215,176.000,7.820 
0.2218,181.000,7.820 
0.2220,173.000,7.820 
0.2222,177.000,9.775 
0.2225,186.000,7.820 
0.2227,187.000,7.820 
0.2230,175.000,7.820 
0.2233,182.000,7.820 
0.2235,184.000,7.820 
0.2237,180.000,7.820 
0.2240,180.000,7.820 
0.2243,182.000,7.820 
0.2245,179.000,7.820 
0.2247,184.000,7.820 
0.2250,192.000,7.820 
0.2253,185.000,7.820 
0.2255,179.000,7.820 
0.2257,196.000,7.820 
0.2260,173.000,7.820 
0.2262,185.000,7.820 
0.2265,196.000,7.820 
0.2268,176.000,10.753 
0.2270,185.000,11.730 
0.2272,179.000,11.730 
0.2275,183.000,11.730 
0.2278,186.000,8.798 
0.2280,182.000,7.820 
0.2282,199.000,8.798 
0.2285,183.000,7.820 
0.2288,183.000,7.820 
0.2290,189.000,7.820 
0.2292,179.000,7.820 
0.2295,183.000,7.820 
0.2298,189.000,7.820 
0.2300,178.000,7.820 
0.2303,179.000,6.843 
0.2305,182.000,7.820 
0.2307,184.000,7.820 
0.2310,180.000,7.820 
0.2313,180.000,7.820 
0.2315,179.000,10.753 
0.2317,179.000,10.753 
0.2320,190.000,10.753 
0.2323,184.000,11.730 
0.2325,183.000,11.730 
0.2327,184.000,11.730 
0.2330,185.000,8.798 
0.2333,187.000,8.798 
0.2335,192.000,8.798 
0.2338,184.000,8.798 
0.2340,183.000,8.798 
0.2342,187.000,8.798 
0.2345,181.000,7.820 
0.2348,173.000,6.843 
0.2350,186.000,7.820 
0.2352,175.000,7.820 
0.2355,189.000,7.820 
0.2358,186.000,6.843 
0.2360,189.000,7.820 
0.2362,185.000,7.820 
0.2365,183.000,7.820 
0.2368,179.000,10.753 
0.2370,190.000,10.753 
0.2373,191.000,10.753 
0.2375,184.000,11.730 
0.2377,176.000,11.730 
0.2380,184.000,11.730 
0.2383,165.000,8.798 
0.2385,182.000,7.820 
0.2387,180.000,7.820 
0.2390,185.000,7.820 
0.2393,190.000,7.820 
0.2395,178.000,6.843 
0.2397,178.000,7.820 
0.2400,194.000,7.820 
0.2403,181.000,7.820 
0.2405,178.000,10.753 
0.2407,183.000,10.753 
0.2410,180.000,10.753 
0.2412,176.000,10.753 
0.2415,189.000,10.753 
0.2418,171.000,11.730 
0.2420,189.000,11.730 
0.2422,181.000,8.798 
0.2425,181.000,8.798 
0.2428,183.000,8.798 
0.2430,173.000,7.820 
0.2432,177.000,7.820 
0.2435,189.000,8.798 
0.2438,184.000,6.843 
0.2440,175.000,7.820 
0.2442,175.000,7.820 
0.2445,187.000,8.798 
0.2447,167.000,6.843 
0.2450,183.000,10.753 
0.2453,178.000,10.753 
0.2455,189.000,9.775 
0.2457,183.000,10.753 
0.2460,181.000,11.730 
0.2463,177.000,11.730 
0.2465,179.000,7.820 
0.2467,181.000,8.798 
0.2470,180.000,8.798 
0.2473,181.000,7.820 
0.2475,181.000,7.820 
0.2477,177.000,7.820 
0.2480,185.000,6.843 
0.2482,179.000,7.820 
0.2485,185.000,7.820 
0.2488,179.000,6.843 
0.2490,184.000,10.753 
0.2492,186.000,11.730 
