Time[s],Acceleration [mg],Force [N]  
0.2490,170.000,7.820 
0.2492,183.000,8.798 
0.2495,184.000,8.798 
0.2498,182.000,11.730 
0.2500,174.000,10.753 
0.2503,177.000,10.753 
0.2505,185.000,10.753 
0.2508,182.000,6.843 
0.2510,178.000,6.843 
0.2512,173.000,7.820 
0.2515,185.000,7.820 
0.2517,180.000,7.820 
0.2520,177.000,7.820 
0.2522,173.000,8.798 
0.2525,190.000,11.730 
0.2528,181.000,10.753 
0.2530,179.000,7.820 
0.2533,175.000,7.820 
0.2535,187.000,7.820 
0.2537,176.000,7.820 
0.2540,186.000,7.820 
0.2542,177.000,8.798 
0.2545,171.000,11.730 
0.2548,164.000,11.730 
0.2550,184.000,7.820 
0.2553,182.000,7.820 
0.2555,180.000,8.798 
0.2558,183.000,8.798 
0.2560,184.000,11.730 
0.2562,168.000,9.775 
0.2565,167.000,7.820 
0.2567,183.000,6.843 
0.2570,176.000,7.820 
0.2573,189.000,7.820 
0.2575,176.000,11.730 
0.2578,179.000,9.775 
0.2580,180.000,7.820 
0.2582,190.000,7.820 
0.2585,173.000,7.820 
0.2587,176.000,8.798 
0.2590,188.000,11.730 
0.2592,174.000,9.775 
0.2595,176.000,9.775 
0.2598,185.000,7.820 
0.2600,174.000,6.843 
0.2603,186.000,7.820 
0.2605,177.000,7.820 
0.2607,176.000,8.798 
0.2610,175.000,11.730 
0.2612,187.000,10.753 
0.2615,177.000,7.820 
0.2618,181.000,7.820 
0.2620,186.000,7.820 
0.2623,177.000,7.820 
0.2625,178.000,7.820 
0.2627,188.000,7.820 
0.2630,182.000,11.730 
0.2632,176.000,10.753 
0.2635,176.000,9.775 
0.2637,183.000,6.843 
0.2640,175.000,7.820 
0.2643,181.000,7.820 
0.2645,173.000,8.798 
0.2648,182.000,11.730 
0.2650,178.000,10.753 
0.2652,178.000,7.820 
0.2655,185.000,7.820 
0.2657,184.000,7.820 
0.2660,181.000,9.775 
0.2663,181.000,10.753 
0.2665,176.000,7.820 
0.2668,189.000,7.820 
0.2670,176.000,7.820 
0.2673,183.000,8.798 
0.2675,186.000,10.753 
0.2677,174.000,7.820 
0.2680,190.000,7.820 
0.2682,191.000,7.820 
0.2685,180.000,7.820 
0.2688,175.000,11.730 
0.2690,185.000,10.753 
0.2693,174.000,7.820 
0.2695,180.000,7.820 
0.2697,166.000,7.820 
0.2700,183.000,7.820 
0.2702,175.000,7.820 
0.2705,184.000,8.798 
0.2707,181.000,11.730 
0.2710,175.000,11.730 
0.2713,183.000,10.753 
0.2715,184.000,10.753 
0.2718,178.000,7.820 
0.2720,174.000,6.843 
0.2722,186.000,6.843 
0.2725,173.000,7.820 
0.2727,184.000,8.798 
0.2730,183.000,8.798 
0.2733,185.000,11.730 
0.2735,176.000,11.730 
0.2738,176.000,10.753 
0.2740,191.000,6.843 
0.2743,183.000,7.820 
0.2745,186.000,8.798 
0.2747,183.000,7.820 
0.2750,176.000,8.798 
0.2752,185.000,10.753 
0.2755,182.000,10.753 
0.2758,183.000,10.753 
0.2760,182.000,6.843 
0.2763,183.000,7.820 
0.2765,177.000,6.843 
0.2767,183.000,7.820 
0.2770,181.000,7.820 
0.2772,177.000,8.798 
0.2775,176.000,11.730 
0.2777,180.000,10.753 
0.2780,183.000,7.820 
0.2783,180.000,7.820 
0.2785,175.000,7.820 
0.2788,171.000,7.820 
0.2790,179.000,8.798 
0.2792,184.000,10.753 
0.2795,191.000,10.753 
0.2797,185.000,6.843 
0.2800,181.000,7.820 
0.2803,184.000,7.820 
0.2805,192.000,8.798 
0.2808,178.000,8.798 
0.2810,178.000,10.753 
0.2812,182.000,10.753 
0.2815,185.000,7.820 
0.2817,179.000,6.843 
0.2820,177.000,7.820 
0.2822,173.000,7.820 
0.2825,174.000,8.798 
0.2828,181.000,11.730 
0.2830,183.000,10.753 
0.2833,185.000,10.753 
0.2835,181.000,8.798 
0.2837,185.000,7.820 
0.2840,181.000,7.820 
0.2842,182.000,7.820 
0.2845,176.000,7.820 
0.2848,174.000,7.820 
0.2850,186.000,9.775 
0.2853,176.000,10.753 
0.2855,178.000,9.775 
0.2858,177.000,6.843 
0.2860,164.000,7.820 
0.2862,183.000,7.820 
0.2865,182.000,7.820 
0.2867,181.000,8.798 
0.2870,181.000,9.775 
0.2873,176.000,12.708 
0.2875,189.000,11.730 
0.2878,179.000,10.753 
0.2880,192.000,10.753 
0.2882,177.000,9.775 
0.2885,176.000,7.820 
0.2887,180.000,6.843 
0.2890,184.000,6.843 
0.2892,181.000,7.820 
0.2895,179.000,8.798 
0.2898,184.000,7.820 
0.2900,185.000,8.798 
0.2903,186.000,8.798 
0.2905,184.000,10.753 
0.2907,177.000,10.753 
0.2910,176.000,10.753 
0.2912,166.000,9.775 
0.2915,176.000,7.820 
0.2918,172.000,7.820 
0.2920,176.000,6.843 
0.2923,182.000,7.820 
0.2925,181.000,7.820 
0.2928,172.000,11.730 
0.2930,177.000,11.730 
0.2932,175.000,10.753 
0.2935,180.000,7.820 
0.2937,186.000,7.820 
0.2940,176.000,7.820 
0.2943,185.000,8.798 
0.2945,175.000,8.798 
0.2948,177.000,11.730 
0.2950,187.000,10.753 
0.2952,185.000,7.820 
0.2955,188.000,7.820 
0.2957,173.000,7.820 
0.2960,181.000,7.820 
0.2962,172.000,7.820 
0.2965,187.000,7.820 
0.2968,180.000,7.820 
0.2970,171.000,8.798 
0.2973,175.000,8.798 
0.2975,189.000,11.730 
0.2977,181.000,10.753 
0.2980,182.000,10.753 
0.2982,187.000,9.775 
0.2985,178.000,7.820 
0.2988,177.000,7.820 
0.2990,170.000,7.820 
0.2993,185.000,7.820 
0.2995,177.000,8.798 
0.2998,174.000,8.798 
0.3000,185.000,11.730 
0.3002,187.000,10.753 
0.3005,175.000,11.730 
0.3007,169.000,8.798 
0.3010,185.000,7.820 
0.3013,186.000,7.820 
0.3015,184.000,7.820 
0.3018,167.000,7.820 
0.3020,174.000,7.820 
0.3022,179.000,7.820 
0.3025,191.000,8.798 
0.3027,168.000,9.775 
0.3030,173.000,11.730 
0.3033,179.000,11.730 
0.3035,175.000,10.753 
0.3038,171.000,10.753 
0.3040,169.000,6.843 
0.3043,183.000,7.820 
0.3045,171.000,7.820 
0.3047,182.000,7.820 
0.3050,185.000,7.820 
0.3052,180.000,7.820 
0.3055,180.000,8.798 
0.3058,187.000,11.730 
0.3060,182.000,10.753 
0.3063,173.000,6.843 
0.3065,180.000,7.820 
0.3067,184.000,7.820 
0.3070,187.000,7.820 
0.3072,181.000,7.820 
0.3075,176.000,8.798 
0.3077,177.000,11.730 
0.3080,175.000,11.730 
0.3083,181.000,10.753 
0.3085,190.000,7.820 
0.3088,184.000,6.843 
0.3090,179.000,8.798 
0.3092,189.000,7.820 
0.3095,176.000,8.798 
0.3097,176.000,8.798 
0.3100,186.000,10.753 
0.3103,178.000,9.775 
0.3105,178.000,7.820 
0.3108,181.000,7.820 
0.3110,174.000,7.820 
0.3113,182.000,8.798 
0.3115,178.000,8.798 
0.3117,176.000,11.730 
0.3120,185.000,10.753 
0.3122,179.000,10.753 
0.3125,182.000,9.775 
0.3128,182.000,7.820 
0.3130,179.000,7.820 
0.3133,181.000,6.843 
0.3135,177.000,7.820 
0.3137,188.000,7.820 
0.3140,183.000,7.820 
0.3142,179.000,7.820 
0.3145,171.000,8.798 
0.3147,180.000,8.798 
0.3150,186.000,8.798 
0.3153,188.000,11.730 
0.3155,186.000,10.753 
0.3158,174.000,10.753 
0.3160,176.000,10.753 
0.3162,181.000,6.843 
0.3165,174.000,7.820 
0.3167,183.000,7.820 
0.3170,179.000,7.820 
0.3173,183.000,7.820 
0.3175,182.000,8.798 
0.3178,184.000,7.820 
0.3180,185.000,8.798 
0.3183,182.000,10.753 
0.3185,182.000,10.753 
0.3187,185.000,10.753 
0.3190,190.000,7.820 
0.3192,188.000,7.820 
0.3195,170.000,8.798 
0.3198,170.000,7.820 
0.3200,184.000,8.798 
0.3203,176.000,8.798 
0.3205,178.000,11.730 
0.3207,182.000,10.753 
0.3210,176.000,10.753 
0.3212,183.000,6.843 
0.3215,179.000,6.843 
0.3217,179.000,7.820 
0.3220,180.000,7.820 
0.3223,186.000,8.798 
0.3225,183.000,9.775 
0.3228,182.000,11.730 
0.3230,184.000,10.753 
0.3232,186.000,10.753 
0.3235,186.000,7.820 
0.3237,175.000,7.820 
0.3240,180.000,7.820 
0.3243,180.000,7.820 
0.3245,191.000,7.820 
0.3248,176.000,7.820 
0.3250,167.000,8.798 
0.3252,177.000,11.730 
0.3255,172.000,11.730 
0.3257,180.000,11.730 
0.3260,169.000,11.730 
0.3262,177.000,11.730 
0.3265,184.000,10.753 
0.3268,187.000,7.820 
0.3270,184.000,7.820 
0.3273,176.000,7.820 
0.3275,177.000,7.820 
0.3277,183.000,8.798 
0.3280,173.000,7.820 
0.3282,170.000,10.753 
0.3285,178.000,11.730 
0.3288,180.000,9.775 
0.3290,176.000,6.843 
0.3293,183.000,7.820 
0.3295,190.000,7.820 
0.3298,178.000,8.798 
0.3300,185.000,8.798 
0.3302,178.000,11.730 
0.3305,177.000,10.753 
0.3307,183.000,9.775 
0.3310,183.000,6.843 
0.3313,176.000,6.843 
0.3315,166.000,7.820 
0.3318,184.000,7.820 
0.3320,189.000,8.798 
0.3322,181.000,8.798 
0.3325,183.000,11.730 
0.3327,181.000,10.753 
0.3330,173.000,6.843 
0.3332,182.000,6.843 
0.3335,186.000,7.820 
0.3338,187.000,7.820 
0.3340,177.000,8.798 
0.3343,181.000,11.730 
0.3345,187.000,11.730 
0.3347,171.000,10.753 
0.3350,179.000,10.753 
0.3352,183.000,10.753 
0.3355,169.000,7.820 
0.3358,178.000,7.820 
0.3360,181.000,7.820 
0.3363,184.000,8.798 
0.3365,185.000,7.820 
0.3368,182.000,8.798 
0.3370,180.000,8.798 
0.3372,175.000,11.730 
0.3375,178.000,11.730 
0.3377,180.000,10.753 
0.3380,173.000,6.843 
0.3383,180.000,7.820 
0.3385,185.000,7.820 
0.3388,183.000,8.798 
0.3390,177.000,7.820 
0.3392,170.000,8.798 
0.3395,174.000,11.730 
0.3397,185.000,11.730 
0.3400,183.000,11.730 
0.3402,185.000,10.753 
0.3405,177.000,6.843 
0.3408,185.000,6.843 
0.3410,176.000,6.843 
0.3413,181.000,7.820 
0.3415,182.000,7.820 
0.3417,183.000,8.798 
0.3420,168.000,8.798 
0.3422,174.000,11.730 
0.3425,186.000,11.730 
0.3428,184.000,10.753 
0.3430,182.000,7.820 
0.3433,177.000,7.820 
0.3435,180.000,7.820 
0.3438,180.000,7.820 
0.3440,186.000,7.820 
0.3442,182.000,7.820 
0.3445,180.000,8.798 
0.3447,175.000,8.798 
0.3450,175.000,8.798 
0.3453,188.000,11.730 
0.3455,182.000,11.730 
0.3458,171.000,11.730 
0.3460,189.000,9.775 
0.3462,180.000,6.843 
0.3465,179.000,7.820 
0.3467,183.000,7.820 
0.3470,177.000,7.820 
0.3473,181.000,7.820 
0.3475,183.000,7.820 
0.3478,175.000,7.820 
0.3480,188.000,7.820 
0.3483,183.000,8.798 
0.3485,183.000,10.753 
0.3487,184.000,10.753 
0.3490,180.000,10.753 
0.3492,182.000,7.820 
0.3495,181.000,7.820 
0.3498,183.000,7.820 
0.3500,175.000,7.820 
0.3503,178.000,7.820 
0.3505,184.000,7.820 
0.3507,168.000,8.798 
0.3510,180.000,8.798 
0.3512,185.000,10.753 
0.3515,187.000,11.730 
0.3517,167.000,11.730 
0.3520,178.000,10.753 
0.3523,181.000,11.730 
0.3525,178.000,11.730 
0.3528,173.000,9.775 
0.3530,184.000,7.820 
0.3532,175.000,7.820 
0.3535,182.000,7.820 
0.3537,175.000,7.820 
0.3540,177.000,7.820 
0.3543,184.000,7.820 
0.3545,171.000,7.820 
0.3548,182.000,7.820 
0.3550,174.000,8.798 
0.3553,183.000,8.798 
0.3555,182.000,11.730 
0.3557,179.000,10.753 
0.3560,177.000,10.753 
0.3562,183.000,7.820 
0.3565,186.000,7.820 
0.3568,177.000,8.798 
0.3570,182.000,7.820 
0.3573,178.000,8.798 
0.3575,177.000,7.820 
0.3577,173.000,7.820 
0.3580,175.000,11.730 
0.3582,175.000,11.730 
0.3585,178.000,10.753 
0.3587,175.000,7.820 
0.3590,180.000,7.820 
0.3593,176.000,8.798 
0.3595,188.000,7.820 
0.3598,183.000,7.820 
0.3600,182.000,8.798 
0.3602,179.000,11.730 
0.3605,181.000,11.730 
0.3607,179.000,10.753 
0.3610,183.000,6.843 
0.3613,174.000,7.820 
0.3615,182.000,7.820 
0.3618,175.000,7.820 
0.3620,180.000,7.820 
0.3623,178.000,7.820 
0.3625,183.000,7.820 
0.3627,174.000,8.798 
0.3630,187.000,11.730 
0.3632,179.000,10.753 
0.3635,175.000,6.843 
0.3638,177.000,7.820 
0.3640,180.000,7.820 
0.3643,186.000,7.820 
0.3645,169.000,7.820 
0.3647,185.000,8.798 
0.3650,183.000,11.730 
0.3652,183.000,11.730 
0.3655,185.000,11.730 
0.3658,184.000,10.753 
0.3660,174.000,10.753 
0.3663,182.000,7.820 
0.3665,180.000,7.820 
0.3668,176.000,7.820 
0.3670,174.000,7.820 
0.3672,171.000,7.820 
0.3675,184.000,8.798 
0.3677,176.000,8.798 
0.3680,191.000,9.775 
0.3683,178.000,8.798 
0.3685,180.000,7.820 
0.3688,176.000,7.820 
0.3690,179.000,11.730 
0.3692,177.000,11.730 
0.3695,175.000,10.753 
0.3697,184.000,10.753 
0.3700,177.000,10.753 
0.3702,181.000,10.753 
0.3705,183.000,9.775 
0.3708,184.000,9.775 
0.3710,184.000,7.820 
0.3713,182.000,7.820 
0.3715,183.000,7.820 
0.3717,179.000,6.843 
0.3720,178.000,7.820 
0.3722,180.000,7.820 
0.3725,173.000,7.820 
0.3728,180.000,7.820 
0.3730,190.000,7.820 
0.3733,177.000,7.820 
0.3735,193.000,8.798 
0.3738,183.000,8.798 
0.3740,188.000,11.730 
0.3742,187.000,10.753 
0.3745,176.000,7.820 
0.3747,183.000,7.820 
0.3750,182.000,7.820 
0.3753,184.000,7.820 
0.3755,191.000,7.820 
0.3758,189.000,8.798 
0.3760,172.000,11.730 
0.3762,186.000,10.753 
0.3765,177.000,9.775 
0.3767,179.000,7.820 
0.3770,183.000,7.820 
0.3772,174.000,7.820 
0.3775,170.000,7.820 
0.3778,182.000,7.820 
0.3780,181.000,8.798 
0.3783,177.000,8.798 
0.3785,172.000,10.753 
0.3787,190.000,10.753 
0.3790,186.000,10.753 
0.3792,181.000,10.753 
0.3795,183.000,7.820 
0.3798,187.000,7.820 
0.3800,181.000,7.820 
0.3803,180.000,7.820 
0.3805,189.000,8.798 
0.3808,176.000,8.798 
0.3810,183.000,9.775 
0.3812,181.000,11.730 
0.3815,183.000,11.730 
0.3817,171.000,9.775 
0.3820,181.000,6.843 
0.3823,180.000,7.820 
0.3825,183.000,7.820 
0.3828,179.000,8.798 
0.3830,183.000,9.775 
0.3832,179.000,11.730 
0.3835,189.000,11.730 
0.3837,176.000,10.753 
0.3840,181.000,6.843 
0.3842,192.000,7.820 
0.3845,176.000,7.820 
0.3848,183.000,7.820 
0.3850,177.000,8.798 
0.3853,184.000,10.753 
0.3855,182.000,10.753 
0.3857,175.000,10.753 
0.3860,177.000,9.775 
0.3862,180.000,9.775 
0.3865,178.000,7.820 
0.3868,181.000,7.820 
0.3870,184.000,7.820 
0.3873,178.000,7.820 
0.3875,183.000,7.820 
0.3877,191.000,7.820 
0.3880,184.000,8.798 
0.3882,177.000,11.730 
0.3885,181.000,11.730 
0.3887,186.000,10.753 
0.3890,185.000,10.753 
0.3893,183.000,6.843 
0.3895,176.000,7.820 
0.3898,177.000,7.820 
0.3900,179.000,7.820 
0.3902,183.000,7.820 
0.3905,185.000,8.798 
0.3907,170.000,8.798 
0.3910,189.000,11.730 
0.3913,183.000,10.753 
0.3915,173.000,7.820 
0.3918,189.000,7.820 
0.3920,184.000,7.820 
0.3923,182.000,8.798 
0.3925,186.000,8.798 
0.3927,187.000,8.798 
0.3930,184.000,10.753 
0.3932,184.000,10.753 
0.3935,171.000,7.820 
0.3938,181.000,7.820 
0.3940,176.000,7.820 
0.3943,179.000,7.820 
0.3945,175.000,8.798 
0.3947,176.000,7.820 
0.3950,181.000,11.730 
0.3952,174.000,11.730 
0.3955,176.000,10.753 
0.3957,184.000,7.820 
0.3960,176.000,7.820 
0.3963,175.000,6.843 
0.3965,179.000,6.843 
0.3968,188.000,7.820 
0.3970,177.000,7.820 
0.3972,184.000,7.820 
0.3975,179.000,7.820 
0.3977,178.000,8.798 
0.3980,169.000,11.730 
0.3983,175.000,11.730 
0.3985,180.000,10.753 
0.3988,181.000,7.820 
0.3990,188.000,7.820 
0.3993,172.000,7.820 
0.3995,183.000,7.820 
0.3997,174.000,7.820 
0.4000,180.000,8.798 
0.4002,178.000,9.775 
0.4005,183.000,10.753 
0.4008,178.000,10.753 
0.4010,178.000,9.775 
0.4013,175.000,7.820 
0.4015,184.000,6.843 
0.4017,180.000,7.820 
0.4020,185.000,7.820 
0.4022,179.000,7.820 
0.4025,177.000,7.820 
0.4027,176.000,7.820 
0.4030,177.000,8.798 
0.4033,182.000,8.798 
0.4035,181.000,11.730 
0.4038,181.000,10.753 
0.4040,181.000,11.730 
0.4042,178.000,7.820 
0.4045,182.000,7.820 
0.4047,189.000,8.798 
0.4050,183.000,7.820 
0.4053,175.000,7.820 
0.4055,182.000,8.798 
0.4058,174.000,7.820 
0.4060,171.000,10.753 
0.4062,181.000,10.753 
0.4065,179.000,9.775 
0.4067,188.000,6.843 
0.4070,184.000,7.820 
0.4072,182.000,8.798 
0.4075,175.000,8.798 
0.4078,179.000,8.798 
0.4080,178.000,8.798 
0.4083,177.000,11.730 
0.4085,181.000,11.730 
0.4087,181.000,10.753 
0.4090,179.000,10.753 
0.4092,181.000,7.820 
0.4095,175.000,7.820 
0.4098,183.000,7.820 
0.4100,186.000,7.820 
0.4103,179.000,8.798 
0.4105,174.000,11.730 
0.4108,190.000,11.730 
0.4110,166.000,7.820 
0.4112,188.000,7.820 
0.4115,186.000,7.820 
0.4117,176.000,6.843 
0.4120,183.000,6.843 
0.4123,182.000,7.820 
0.4125,180.000,8.798 
0.4128,183.000,10.753 
0.4130,178.000,10.753 
0.4132,186.000,10.753 
0.4135,177.000,10.753 
0.4137,178.000,7.820 
0.4140,176.000,8.798 
0.4142,184.000,7.820 
0.4145,179.000,7.820 
0.4148,186.000,8.798 
0.4150,184.000,8.798 
0.4153,180.000,11.730 
0.4155,189.000,9.775 
0.4157,180.000,7.820 
0.4160,180.000,6.843 
0.4162,183.000,7.820 
0.4165,190.000,7.820 
0.4168,185.000,8.798 
0.4170,183.000,8.798 
0.4173,180.000,8.798 
0.4175,183.000,11.730 
0.4178,184.000,11.730 
0.4180,178.000,10.753 
0.4182,184.000,11.730 
0.4185,186.000,11.730 
0.4187,179.000,10.753 
0.4190,188.000,10.753 
0.4193,172.000,9.775 
0.4195,180.000,7.820 
0.4198,182.000,7.820 
0.4200,184.000,7.820 
0.4202,183.000,7.820 
0.4205,180.000,7.820 
0.4207,190.000,7.820 
0.4210,181.000,7.820 
0.4212,177.000,7.820 
0.4215,174.000,8.798 
0.4218,175.000,7.820 
0.4220,171.000,7.820 
0.4223,174.000,7.820 
0.4225,185.000,8.798 
0.4227,173.000,8.798 
0.4230,187.000,11.730 
0.4232,175.000,11.730 
0.4235,174.000,11.730 
0.4238,173.000,10.753 
0.4240,180.000,9.775 
0.4243,167.000,6.843 
0.4245,172.000,7.820 
0.4248,187.000,7.820 
0.4250,186.000,7.820 
0.4252,180.000,7.820 
0.4255,183.000,7.820 
0.4257,180.000,8.798 
0.4260,181.000,11.730 
0.4263,184.000,10.753 
0.4265,183.000,11.730 
0.4268,183.000,10.753 
0.4270,181.000,9.775 
0.4272,185.000,7.820 
0.4275,171.000,7.820 
0.4277,176.000,6.843 
0.4280,183.000,7.820 
0.4283,170.000,7.820 
0.4285,182.000,7.820 
0.4288,177.000,7.820 
0.4290,187.000,7.820 
0.4293,178.000,7.820 
0.4295,170.000,8.798 
0.4297,186.000,8.798 
0.4300,188.000,10.753 
0.4302,185.000,11.730 
0.4305,184.000,10.753 
0.4308,183.000,9.775 
0.4310,175.000,7.820 
0.4313,174.000,7.820 
0.4315,178.000,7.820 
0.4317,174.000,7.820 
0.4320,176.000,7.820 
0.4322,176.000,6.843 
0.4325,178.000,7.820 
0.4327,179.000,7.820 
0.4330,177.000,8.798 
0.4333,179.000,11.730 
0.4335,178.000,10.753 
0.4338,176.000,10.753 
0.4340,188.000,7.820 
0.4342,177.000,7.820 
0.4345,193.000,7.820 
0.4347,175.000,7.820 
0.4350,179.000,8.798 
0.4353,180.000,7.820 
0.4355,178.000,8.798 
0.4358,177.000,11.730 
0.4360,183.000,10.753 
0.4363,175.000,10.753 
0.4365,179.000,9.775 
0.4367,173.000,7.820 
0.4370,178.000,6.843 
0.4372,174.000,7.820 
0.4375,182.000,7.820 
0.4378,173.000,6.843 
0.4380,179.000,7.820 
0.4383,173.000,7.820 
0.4385,167.000,7.820 
0.4387,169.000,7.820 
0.4390,184.000,6.843 
0.4392,183.000,6.843 
0.4395,192.000,6.843 
0.4397,170.000,7.820 
0.4400,179.000,7.820 
0.4403,174.000,7.820 
0.4405,173.000,7.820 
0.4408,182.000,8.798 
0.4410,180.000,8.798 
0.4412,184.000,7.820 
0.4415,186.000,7.820 
0.4417,176.000,8.798 
0.4420,173.000,8.798 
0.4423,181.000,11.730 
0.4425,177.000,11.730 
0.4428,183.000,11.730 
0.4430,181.000,10.753 
0.4433,186.000,10.753 
0.4435,183.000,10.753 
0.4437,188.000,10.753 
0.4440,184.000,10.753 
0.4442,168.000,7.820 
0.4445,185.000,7.820 
0.4448,176.000,7.820 
0.4450,187.000,7.820 
0.4453,172.000,7.820 
0.4455,182.000,7.820 
0.4457,189.000,6.843 
0.4460,187.000,7.820 
0.4462,173.000,6.843 
0.4465,180.000,7.820 
0.4467,182.000,7.820 
0.4470,175.000,8.798 
0.4473,178.000,9.775 
0.4475,171.000,11.730 
0.4478,174.000,11.730 
0.4480,173.000,10.753 
0.4482,170.000,8.798 
0.4485,180.000,7.820 
0.4487,176.000,7.820 
0.4490,174.000,6.843 
0.4493,183.000,7.820 
0.4495,174.000,7.820 
0.4498,175.000,8.798 
0.4500,179.000,8.798 
0.4502,180.000,11.730 
0.4505,170.000,10.753 
0.4507,182.000,9.775 
0.4510,185.000,7.820 
0.4512,175.000,7.820 
0.4515,188.000,7.820 
0.4518,183.000,6.843 
0.4520,174.000,7.820 
0.4523,176.000,7.820 
0.4525,188.000,6.843 
0.4527,181.000,7.820 
0.4530,169.000,7.820 
0.4532,175.000,8.798 
0.4535,181.000,11.730 
0.4538,175.000,11.730 
0.4540,184.000,10.753 
0.4543,173.000,7.820 
0.4545,174.000,7.820 
0.4548,190.000,6.843 
0.4550,172.000,8.798 
0.4552,190.000,8.798 
0.4555,172.000,11.730 
0.4557,177.000,10.753 
0.4560,184.000,9.775 
0.4563,170.000,7.820 
0.4565,168.000,6.843 
0.4568,182.000,7.820 
0.4570,169.000,7.820 
0.4572,183.000,9.775 
0.4575,176.000,11.730 
0.4577,173.000,10.753 
0.4580,170.000,7.820 
0.4582,168.000,6.843 
0.4585,178.000,7.820 
0.4588,183.000,8.798 
0.4590,184.000,10.753 
0.4593,173.000,9.775 
0.4595,183.000,6.843 
0.4597,181.000,7.820 
0.4600,178.000,7.820 
0.4602,189.000,7.820 
0.4605,177.000,8.798 
0.4608,174.000,11.730 
0.4610,176.000,11.730 
0.4613,175.000,7.820 
0.4615,170.000,7.820 
0.4618,182.000,7.820 
0.4620,186.000,7.820 
0.4622,183.000,8.798 
0.4625,173.000,10.753 
0.4627,177.000,10.753 
0.4630,183.000,6.843 
0.4633,176.000,6.843 
0.4635,175.000,6.843 
0.4638,169.000,7.820 
0.4640,185.000,7.820 
0.4642,180.000,8.798 
0.4645,182.000,11.730 
0.4647,176.000,10.753 
0.4650,178.000,10.753 
0.4652,174.000,9.775 
0.4655,168.000,7.820 
0.4658,174.000,6.843 
0.4660,184.000,7.820 
0.4663,180.000,7.820 
0.4665,175.000,7.820 
0.4667,178.000,8.798 
0.4670,167.000,10.753 
0.4672,185.000,11.730 
0.4675,175.000,9.775 
0.4678,185.000,7.820 
0.4680,171.000,6.843 
0.4683,175.000,7.820 
0.4685,183.000,7.820 
0.4688,182.000,7.820 
0.4690,174.000,8.798 
0.4692,173.000,11.730 
0.4695,184.000,10.753 
0.4697,181.000,10.753 
0.4700,178.000,9.775 
0.4703,181.000,6.843 
0.4705,160.000,7.820 
0.4708,177.000,7.820 
0.4710,179.000,8.798 
0.4712,171.000,9.775 
0.4715,176.000,11.730 
0.4717,180.000,10.753 
0.4720,173.000,10.753 
0.4723,172.000,9.775 
0.4725,173.000,8.798 
0.4728,167.000,7.820 
0.4730,170.000,6.843 
0.4733,171.000,7.820 
0.4735,172.000,7.820 
0.4737,171.000,7.820 
0.4740,179.000,11.730 
0.4742,177.000,11.730 
0.4745,166.000,10.753 
0.4748,170.000,10.753 
0.4750,171.000,7.820 
0.4753,177.000,7.820 
0.4755,175.000,7.820 
0.4757,176.000,7.820 
0.4760,182.000,7.820 
0.4762,162.000,7.820 
0.4765,184.000,11.730 
0.4767,175.000,10.753 
0.4770,171.000,10.753 
0.4773,183.000,10.753 
0.4775,175.000,7.820 
0.4778,171.000,7.820 
0.4780,180.000,7.820 
0.4782,179.000,7.820 
0.4785,178.000,7.820 
0.4787,172.000,8.798 
0.4790,178.000,11.730 
0.4793,180.000,10.753 
0.4795,183.000,7.820 
0.4798,180.000,7.820 
0.4800,173.000,7.820 
0.4803,175.000,7.820 
0.4805,182.000,8.798 
0.4807,183.000,11.730 
0.4810,176.000,10.753 
0.4812,176.000,6.843 
0.4815,172.000,7.820 
0.4818,166.000,7.820 
0.4820,179.000,7.820 
0.4823,175.000,7.820 
0.4825,177.000,11.730 
0.4827,183.000,10.753 
0.4830,183.000,6.843 
0.4832,184.000,6.843 
0.4835,180.000,7.820 
0.4837,181.000,8.798 
0.4840,177.000,11.730 
0.4843,180.000,10.753 
0.4845,187.000,6.843 
0.4848,178.000,7.820 
0.4850,179.000,7.820 
0.4852,177.000,7.820 
0.4855,178.000,7.820 
0.4857,180.000,11.730 
0.4860,165.000,10.753 
0.4863,179.000,6.843 
0.4865,179.000,6.843 
0.4868,170.000,7.820 
0.4870,185.000,7.820 
0.4873,178.000,8.798 
0.4875,182.000,11.730 
0.4877,177.000,10.753 
0.4880,178.000,9.775 
0.4882,177.000,7.820 
0.4885,180.000,7.820 
0.4888,180.000,7.820 
0.4890,175.000,7.820 
0.4893,178.000,7.820 
0.4895,186.000,8.798 
0.4897,182.000,10.753 
0.4900,178.000,10.753 
0.4902,172.000,6.843 
0.4905,178.000,7.820 
0.4908,175.000,7.820 
0.4910,183.000,8.798 
0.4913,172.000,7.820 
0.4915,182.000,8.798 
0.4918,172.000,12.708 
0.4920,176.000,10.753 
0.4922,174.000,7.820 
0.4925,188.000,7.820 
0.4927,178.000,6.843 
0.4930,181.000,7.820 
0.4933,179.000,8.798 
0.4935,176.000,8.798 
0.4938,171.000,11.730 
0.4940,176.000,10.753 
0.4942,172.000,6.843 
0.4945,174.000,7.820 
0.4947,168.000,7.820 
0.4950,183.000,7.820 
0.4952,173.000,8.798 
0.4955,179.000,11.730 
0.4958,172.000,10.753 
0.4960,175.000,9.775 
0.4963,175.000,6.843 
0.4965,176.000,6.843 
0.4967,183.000,7.820 
0.4970,178.000,8.798 
0.4972,176.000,11.730 
0.4975,183.000,10.753 
0.4978,172.000,7.820 
0.4980,166.000,7.820 
0.4983,174.000,7.820 
