Time[s],Acceleration [mg],Force [N]  
0.4985,163.000,8.798 
0.4988,168.000,7.820 
0.4990,164.000,7.820 
0.4992,170.000,3.910 
0.4995,161.000,3.910 
0.4997,162.000,4.888 
0.5000,170.000,6.843 
0.5002,164.000,5.865 
0.5005,162.000,7.820 
0.5008,174.000,8.798 
0.5010,176.000,7.820 
0.5013,162.000,7.820 
0.5015,165.000,6.843 
0.5017,167.000,7.820 
0.5020,167.000,6.843 
0.5023,173.000,6.843 
0.5025,165.000,6.843 
0.5027,171.000,7.820 
0.5030,163.000,3.910 
0.5033,173.000,4.888 
0.5035,162.000,3.910 
0.5038,161.000,4.888 
0.5040,164.000,5.865 
0.5042,153.000,5.865 
0.5045,175.000,4.888 
0.5048,165.000,3.910 
0.5050,156.000,5.865 
0.5052,153.000,4.888 
0.5055,173.000,4.888 
0.5058,154.000,4.888 
0.5060,164.000,5.865 
0.5063,156.000,9.775 
0.5065,157.000,8.798 
0.5067,161.000,8.798 
0.5070,149.000,8.798 
0.5073,164.000,7.820 
0.5075,159.000,8.798 
0.5077,168.000,6.843 
0.5080,162.000,4.888 
0.5082,160.000,3.910 
0.5085,162.000,3.910 
0.5088,162.000,3.910 
0.5090,163.000,4.888 
0.5092,157.000,4.888 
0.5095,153.000,3.910 
0.5098,157.000,4.888 
0.5100,158.000,3.910 
0.5102,174.000,5.865 
0.5105,168.000,4.888 
0.5107,168.000,4.888 
0.5110,158.000,4.888 
0.5113,153.000,4.888 
0.5115,153.000,3.910 
0.5117,156.000,4.888 
0.5120,165.000,4.888 
0.5123,167.000,4.888 
0.5125,163.000,5.865 
0.5128,165.000,5.865 
0.5130,149.000,5.865 
0.5132,169.000,5.865 
0.5135,169.000,4.888 
0.5138,161.000,4.888 
0.5140,162.000,6.843 
0.5142,166.000,7.820 
0.5145,168.000,8.798 
0.5148,164.000,9.775 
0.5150,165.000,8.798 
0.5153,165.000,8.798 
0.5155,165.000,5.865 
0.5157,162.000,5.865 
0.5160,158.000,5.865 
0.5163,159.000,5.865 
0.5165,159.000,4.888 
0.5167,177.000,5.865 
0.5170,169.000,5.865 
0.5173,159.000,5.865 
0.5175,170.000,6.843 
0.5178,162.000,4.888 
0.5180,165.000,5.865 
0.5182,160.000,5.865 
0.5185,164.000,5.865 
0.5188,171.000,6.843 
0.5190,161.000,5.865 
0.5192,159.000,4.888 
0.5195,162.000,5.865 
0.5197,173.000,4.888 
0.5200,160.000,5.865 
0.5203,162.000,4.888 
0.5205,155.000,4.888 
0.5207,159.000,6.843 
0.5210,163.000,5.865 
0.5213,171.000,4.888 
0.5215,160.000,4.888 
0.5217,161.000,5.865 
0.5220,152.000,5.865 
0.5222,164.000,5.865 
0.5225,162.000,5.865 
0.5228,170.000,5.865 
0.5230,162.000,4.888 
0.5232,168.000,5.865 
0.5235,161.000,8.798 
0.5238,150.000,8.798 
0.5240,159.000,7.820 
0.5242,145.000,7.820 
0.5245,162.000,6.843 
0.5247,168.000,6.843 
0.5250,171.000,7.820 
0.5253,167.000,8.798 
0.5255,165.000,6.843 
0.5257,163.000,6.843 
0.5260,152.000,6.843 
0.5263,154.000,8.798 
0.5265,162.000,6.843 
0.5268,163.000,7.820 
0.5270,166.000,6.843 
0.5272,173.000,6.843 
0.5275,154.000,6.843 
0.5278,165.000,6.843 
0.5280,157.000,7.820 
0.5282,164.000,6.843 
0.5285,164.000,5.865 
0.5288,163.000,3.910 
0.5290,161.000,3.910 
0.5293,156.000,3.910 
0.5295,157.000,4.888 
0.5297,165.000,5.865 
0.5300,157.000,3.910 
0.5303,169.000,3.910 
0.5305,167.000,5.865 
0.5307,168.000,4.888 
0.5310,155.000,5.865 
0.5312,164.000,5.865 
0.5315,159.000,6.843 
0.5318,155.000,8.798 
0.5320,167.000,6.843 
0.5322,167.000,8.798 
0.5325,162.000,3.910 
0.5328,159.000,3.910 
0.5330,157.000,4.888 
0.5332,158.000,4.888 
0.5335,157.000,4.888 
0.5337,158.000,3.910 
0.5340,163.000,3.910 
0.5343,168.000,4.888 
0.5345,154.000,5.865 
0.5347,174.000,5.865 
0.5350,157.000,5.865 
0.5353,166.000,5.865 
0.5355,148.000,5.865 
0.5357,166.000,5.865 
0.5360,158.000,6.843 
0.5362,171.000,5.865 
0.5365,166.000,8.798 
0.5368,160.000,8.798 
0.5370,152.000,7.820 
0.5372,161.000,7.820 
0.5375,166.000,7.820 
0.5378,157.000,6.843 
0.5380,158.000,3.910 
0.5383,161.000,3.910 
0.5385,160.000,3.910 
0.5387,162.000,3.910 
0.5390,158.000,3.910 
0.5393,154.000,3.910 
0.5395,158.000,3.910 
0.5397,156.000,4.888 
0.5400,153.000,4.888 
0.5403,165.000,5.865 
0.5405,167.000,5.865 
0.5408,162.000,5.865 
0.5410,163.000,6.843 
0.5412,165.000,5.865 
0.5415,168.000,8.798 
0.5418,164.000,8.798 
0.5420,165.000,7.820 
0.5422,161.000,7.820 
0.5425,168.000,6.843 
0.5428,166.000,3.910 
0.5430,152.000,3.910 
0.5433,167.000,3.910 
0.5435,163.000,5.865 
0.5437,163.000,3.910 
0.5440,156.000,4.888 
0.5443,163.000,4.888 
0.5445,157.000,6.843 
0.5447,163.000,8.798 
0.5450,162.000,8.798 
0.5452,156.000,8.798 
0.5455,169.000,7.820 
0.5458,162.000,3.910 
0.5460,169.000,2.933 
0.5462,166.000,3.910 
0.5465,170.000,4.888 
0.5468,155.000,4.888 
0.5470,151.000,5.865 
0.5472,168.000,7.820 
0.5475,158.000,7.820 
0.5477,164.000,7.820 
0.5480,162.000,6.843 
0.5483,160.000,7.820 
0.5485,162.000,7.820 
0.5487,155.000,3.910 
0.5490,165.000,3.910 
0.5493,155.000,3.910 
0.5495,169.000,4.888 
0.5497,159.000,3.910 
0.5500,163.000,4.888 
0.5502,164.000,3.910 
0.5505,167.000,3.910 
0.5508,166.000,4.888 
0.5510,165.000,4.888 
0.5512,165.000,4.888 
0.5515,165.000,8.798 
0.5518,154.000,7.820 
0.5520,168.000,7.820 
0.5523,154.000,7.820 
0.5525,156.000,4.888 
0.5527,168.000,3.910 
0.5530,158.000,4.888 
0.5533,170.000,4.888 
0.5535,152.000,5.865 
0.5537,163.000,8.798 
0.5540,158.000,6.843 
0.5543,164.000,7.820 
0.5545,159.000,3.910 
0.5548,154.000,3.910 
0.5550,149.000,3.910 
0.5552,150.000,3.910 
0.5555,163.000,5.865 
0.5558,163.000,5.865 
0.5560,167.000,5.865 
0.5562,0.000,6.843 
0.5565,0.000,8.798 
0.5567,0.000,7.820 
0.5570,0.000,6.843 
0.5573,0.000,3.910 
0.5575,0.000,4.888 
0.5577,0.000,3.910 
0.5580,0.000,5.865 
0.5583,0.000,5.865 
0.5585,0.000,5.865 
0.5587,0.000,5.865 
0.5590,0.000,8.798 
0.5592,0.000,8.798 
0.5595,0.000,7.820 
0.5598,0.000,8.798 
0.5600,0.000,7.820 
0.5602,0.000,4.888 
0.5605,0.000,4.888 
0.5608,0.000,3.910 
0.5610,0.000,5.865 
0.5612,0.000,5.865 
0.5615,0.000,4.888 
0.5617,0.000,6.843 
0.5620,0.000,5.865 
0.5623,0.000,7.820 
0.5625,0.000,7.820 
0.5627,0.000,6.843 
0.5630,0.000,6.843 
0.5633,0.000,6.843 
0.5635,0.000,3.910 
0.5638,0.000,3.910 
0.5640,0.000,4.888 
0.5642,0.000,4.888 
0.5645,0.000,3.910 
0.5648,0.000,4.888 
0.5650,0.000,4.888 
0.5652,0.000,8.798 
0.5655,0.000,8.798 
0.5658,0.000,7.820 
0.5660,0.000,6.843 
0.5663,0.000,6.843 
0.5665,0.000,4.888 
0.5667,0.000,3.910 
0.5670,0.000,3.910 
0.5673,0.000,3.910 
0.5675,0.000,3.910 
0.5677,0.000,3.910 
0.5680,0.000,4.888 
0.5683,0.000,4.888 
0.5685,0.000,5.865 
0.5688,0.000,9.775 
0.5690,0.000,7.820 
0.5692,0.000,7.820 
0.5695,0.000,3.910 
0.5698,0.000,4.888 
0.5700,0.000,5.865 
0.5702,0.000,4.888 
0.5705,0.000,4.888 
0.5707,0.000,6.843 
0.5710,0.000,7.820 
0.5713,0.000,8.798 
0.5715,0.000,7.820 
0.5717,0.000,7.820 
0.5720,0.000,7.820 
0.5723,0.000,3.910 
0.5725,0.000,5.865 
0.5727,0.000,3.910 
0.5730,0.000,4.888 
0.5732,0.000,5.865 
0.5735,0.000,8.798 
0.5738,0.000,7.820 
0.5740,0.000,6.843 
0.5742,0.000,3.910 
0.5745,0.000,4.888 
0.5748,0.000,3.910 
0.5750,0.000,4.888 
0.5753,0.000,5.865 
0.5755,0.000,9.775 
0.5757,0.000,8.798 
0.5760,0.000,6.843 
0.5763,0.000,8.798 
0.5765,0.000,5.865 
0.5767,0.000,2.933 
0.5770,0.000,3.910 
0.5773,0.000,5.865 
0.5775,0.000,4.888 
0.5778,0.000,5.865 
0.5780,0.000,5.865 
0.5782,0.000,5.865 
0.5785,0.000,7.820 
0.5788,0.000,7.820 
0.5790,0.000,6.843 
0.5792,0.000,6.843 
0.5795,0.000,6.843 
0.5798,0.000,4.888 
0.5800,0.000,3.910 
0.5803,0.000,3.910 
0.5805,0.000,4.888 
0.5807,0.000,3.910 
0.5810,0.000,4.888 
0.5813,0.000,6.843 
0.5815,0.000,8.798 
0.5817,0.000,6.843 
0.5820,0.000,3.910 
0.5822,0.000,3.910 
0.5825,0.000,3.910 
0.5828,0.000,4.888 
0.5830,0.000,5.865 
0.5832,0.000,4.888 
0.5835,0.000,6.843 
0.5838,0.000,8.798 
0.5840,0.000,7.820 
0.5842,0.000,6.843 
0.5845,0.000,3.910 
0.5847,0.000,3.910 
0.5850,0.000,4.888 
0.5853,0.000,4.888 
0.5855,0.000,4.888 
0.5857,0.000,5.865 
0.5860,0.000,5.865 
0.5863,0.000,5.865 
0.5865,0.000,5.865 
0.5867,0.000,8.798 
0.5870,0.000,7.820 
0.5872,0.000,8.798 
0.5875,0.000,6.843 
0.5878,0.000,4.888 
0.5880,0.000,3.910 
0.5882,0.000,4.888 
0.5885,0.000,3.910 
0.5888,0.000,4.888 
0.5890,0.000,4.888 
0.5893,0.000,4.888 
0.5895,0.000,5.865 
0.5897,0.000,8.798 
0.5900,0.000,8.798 
0.5903,0.000,8.798 
0.5905,0.000,7.820 
0.5907,0.000,7.820 
0.5910,0.000,7.820 
0.5913,0.000,3.910 
0.5915,0.000,3.910 
0.5918,0.000,4.888 
0.5920,0.000,4.888 
0.5922,0.000,4.888 
0.5925,0.000,5.865 
0.5928,0.000,5.865 
0.5930,0.000,5.865 
0.5932,0.000,5.865 
0.5935,0.000,8.798 
0.5938,0.000,7.820 
0.5940,0.000,7.820 
0.5943,0.000,4.888 
0.5945,0.000,4.888 
0.5947,0.000,3.910 
0.5950,0.000,3.910 
0.5953,0.000,4.888 
0.5955,0.000,5.865 
0.5957,0.000,4.888 
0.5960,0.000,5.865 
0.5962,0.000,7.820 
0.5965,0.000,9.775 
0.5968,0.000,7.820 
0.5970,0.000,8.798 
0.5972,0.000,7.820 
0.5975,0.000,6.843 
0.5978,0.000,6.843 
0.5980,0.000,5.865 
0.5982,0.000,2.933 
0.5985,0.000,3.910 
0.5987,0.000,3.910 
0.5990,0.000,4.888 
0.5993,0.000,3.910 
0.5995,0.000,4.888 
0.5997,0.000,3.910 
0.6000,0.000,4.888 
0.6003,0.000,3.910 
0.6005,0.000,3.910 
0.6008,0.000,5.865 
0.6010,0.000,4.888 
0.6012,0.000,4.888 
0.6015,0.000,4.888 
0.6018,0.000,4.888 
0.6020,0.000,5.865 
0.6022,0.000,6.843 
0.6025,0.000,4.888 
0.6028,0.000,6.843 
0.6030,0.000,4.888 
0.6033,0.000,6.843 
0.6035,0.000,5.865 
0.6037,0.000,5.865 
0.6040,0.000,8.798 
0.6043,0.000,8.798 
0.6045,0.000,6.843 
0.6047,0.000,7.820 
0.6050,0.000,7.820 
0.6053,0.000,3.910 
0.6055,0.000,3.910 
0.6058,0.000,3.910 
0.6060,0.000,3.910 
0.6062,0.000,3.910 
0.6065,0.000,5.865 
0.6068,0.000,4.888 
0.6070,0.000,4.888 
0.6072,0.000,3.910 
0.6075,0.000,4.888 
0.6077,0.000,5.865 
0.6080,0.000,4.888 
0.6083,0.000,4.888 
0.6085,0.000,4.888 
0.6087,0.000,4.888 
0.6090,0.000,3.910 
0.6093,0.000,4.888 
0.6095,0.000,4.888 
0.6097,0.000,4.888 
0.6100,0.000,4.888 
0.6102,0.000,4.888 
0.6105,0.000,5.865 
0.6108,0.000,5.865 
0.6110,0.000,5.865 
0.6112,0.000,4.888 
0.6115,0.000,4.888 
0.6118,0.000,4.888 
0.6120,0.000,5.865 
0.6122,0.000,4.888 
0.6125,0.000,5.865 
0.6127,0.000,5.865 
0.6130,0.000,4.888 
0.6133,0.000,5.865 
0.6135,0.000,5.865 
0.6137,0.000,5.865 
0.6140,0.000,5.865 
0.6143,0.000,8.798 
0.6145,0.000,7.820 
0.6148,0.000,8.798 
0.6150,0.000,7.820 
0.6152,0.000,8.798 
0.6155,0.000,7.820 
0.6158,0.000,8.798 
0.6160,0.000,7.820 
0.6162,0.000,8.798 
0.6165,0.000,8.798 
0.6168,0.000,7.820 
0.6170,0.000,7.820 
0.6173,0.000,6.843 
0.6175,0.000,7.820 
0.6177,0.000,6.843 
0.6180,0.000,6.843 
0.6183,0.000,8.798 
0.6185,0.000,7.820 
0.6187,0.000,8.798 
0.6190,0.000,7.820 
0.6192,0.000,7.820 
0.6195,0.000,7.820 
0.6198,0.000,7.820 
0.6200,0.000,7.820 
0.6202,0.000,8.798 
0.6205,0.000,6.843 
0.6208,0.000,7.820 
0.6210,0.000,8.798 
0.6212,0.000,3.910 
0.6215,0.000,3.910 
0.6217,0.000,3.910 
0.6220,0.000,3.910 
0.6223,0.000,4.888 
0.6225,0.000,3.910 
0.6227,0.000,3.910 
0.6230,0.000,5.865 
0.6233,0.000,4.888 
0.6235,0.000,5.865 
0.6237,0.000,4.888 
0.6240,0.000,4.888 
0.6242,0.000,5.865 
0.6245,0.000,5.865 
0.6248,0.000,7.820 
0.6250,0.000,8.798 
0.6252,0.000,7.820 
0.6255,0.000,7.820 
0.6258,0.000,8.798 
0.6260,0.000,7.820 
0.6263,0.000,7.820 
0.6265,0.000,6.843 
0.6267,0.000,7.820 
0.6270,0.000,6.843 
0.6273,0.000,6.843 
0.6275,0.000,6.843 
0.6277,0.000,7.820 
0.6280,0.000,7.820 
0.6283,0.000,5.865 
0.6285,0.000,6.843 
0.6288,0.000,7.820 
0.6290,0.000,5.865 
0.6292,0.000,6.843 
0.6295,0.000,3.910 
0.6298,0.000,3.910 
0.6300,0.000,4.888 
0.6302,0.000,3.910 
0.6305,0.000,5.865 
0.6308,0.000,4.888 
0.6310,0.000,5.865 
0.6313,0.000,5.865 
0.6315,0.000,4.888 
0.6317,0.000,4.888 
0.6320,0.000,5.865 
0.6323,0.000,6.843 
0.6325,0.000,5.865 
0.6327,0.000,8.798 
0.6330,0.000,7.820 
0.6332,0.000,7.820 
0.6335,0.000,6.843 
0.6338,0.000,4.888 
0.6340,0.000,3.910 
0.6342,0.000,3.910 
0.6345,0.000,3.910 
0.6348,0.000,3.910 
0.6350,0.000,5.865 
0.6352,0.000,4.888 
0.6355,0.000,4.888 
0.6357,0.000,4.888 
0.6360,0.000,4.888 
0.6363,0.000,4.888 
0.6365,0.000,5.865 
0.6367,0.000,4.888 
0.6370,0.000,4.888 
0.6373,0.000,5.865 
0.6375,0.000,4.888 
0.6378,0.000,5.865 
0.6380,0.000,4.888 
0.6382,0.000,4.888 
0.6385,0.000,5.865 
0.6388,0.000,5.865 
0.6390,0.000,5.865 
0.6392,0.000,5.865 
0.6395,0.000,6.843 
0.6398,0.000,5.865 
0.6400,0.000,8.798 
0.6403,0.000,8.798 
0.6405,0.000,7.820 
0.6407,0.000,7.820 
0.6410,0.000,8.798 
0.6413,0.000,6.843 
0.6415,0.000,5.865 
0.6417,0.000,3.910 
0.6420,0.000,3.910 
0.6423,0.000,5.865 
0.6425,0.000,4.888 
0.6428,0.000,4.888 
0.6430,0.000,4.888 
0.6432,0.000,5.865 
0.6435,0.000,4.888 
0.6438,0.000,4.888 
0.6440,0.000,5.865 
0.6442,0.000,5.865 
0.6445,0.000,5.865 
0.6447,0.000,8.798 
0.6450,0.000,7.820 
0.6453,0.000,7.820 
0.6455,0.000,8.798 
0.6457,0.000,7.820 
0.6460,0.000,8.798 
0.6463,0.000,7.820 
0.6465,0.000,7.820 
0.6467,0.000,7.820 
0.6470,0.000,7.820 
0.6472,0.000,7.820 
0.6475,0.000,6.843 
0.6478,0.000,7.820 
0.6480,0.000,7.820 
0.6482,0.000,6.843 
0.6485,0.000,7.820 
0.6488,0.000,6.843 
0.6490,0.000,7.820 
0.6492,0.000,6.843 
0.6495,0.000,3.910 
0.6497,0.000,3.910 
0.6500,0.000,2.933 
0.6503,0.000,3.910 
0.6505,0.000,3.910 
0.6507,0.000,4.888 
0.6510,0.000,4.888 
0.6513,0.000,3.910 
0.6515,0.000,4.888 
0.6518,0.000,4.888 
0.6520,0.000,4.888 
0.6522,0.000,3.910 
0.6525,0.000,4.888 
0.6528,0.000,5.865 
0.6530,0.000,4.888 
0.6532,0.000,5.865 
0.6535,0.000,7.820 
0.6538,0.000,8.798 
0.6540,0.000,6.843 
0.6543,0.000,6.843 
0.6545,0.000,3.910 
0.6547,0.000,3.910 
0.6550,0.000,3.910 
0.6553,0.000,3.910 
0.6555,0.000,3.910 
0.6557,0.000,2.933 
0.6560,0.000,3.910 
0.6562,0.000,3.910 
0.6565,0.000,3.910 
0.6568,0.000,4.888 
0.6570,0.000,4.888 
0.6572,0.000,4.888 
0.6575,0.000,3.910 
0.6578,0.000,3.910 
0.6580,0.000,4.888 
0.6582,0.000,3.910 
0.6585,0.000,3.910 
0.6587,0.000,3.910 
0.6590,0.000,3.910 
0.6593,0.000,3.910 
0.6595,0.000,5.865 
0.6597,0.000,4.888 
0.6600,0.000,3.910 
0.6603,0.000,3.910 
0.6605,0.000,3.910 
0.6607,0.000,3.910 
0.6610,0.000,4.888 
0.6612,0.000,3.910 
0.6615,0.000,3.910 
0.6618,0.000,3.910 
0.6620,0.000,4.888 
0.6622,0.000,3.910 
0.6625,0.000,3.910 
0.6628,0.000,3.910 
0.6630,0.000,3.910 
0.6633,0.000,3.910 
0.6635,0.000,3.910 
0.6637,0.000,3.910 
0.6640,0.000,3.910 
0.6643,0.000,3.910 
0.6645,0.000,3.910 
0.6647,0.000,3.910 
0.6650,0.000,3.910 
0.6653,0.000,3.910 
0.6655,0.000,5.865 
0.6658,0.000,6.843 
0.6660,0.000,6.843 
0.6662,0.000,6.843 
0.6665,0.000,6.843 
0.6668,0.000,3.910 
0.6670,0.000,3.910 
0.6672,0.000,2.933 
0.6675,0.000,3.910 
0.6678,0.000,3.910 
0.6680,0.000,3.910 
0.6683,0.000,4.888 
0.6685,0.000,4.888 
0.6687,0.000,3.910 
0.6690,0.000,5.865 
0.6693,0.000,3.910 
0.6695,0.000,3.910 
0.6697,0.000,4.888 
0.6700,0.000,3.910 
0.6702,0.000,4.888 
0.6705,0.000,5.865 
0.6708,0.000,3.910 
0.6710,0.000,4.888 
0.6712,0.000,3.910 
0.6715,0.000,3.910 
0.6718,0.000,3.910 
0.6720,0.000,4.888 
0.6722,0.000,3.910 
0.6725,0.000,3.910 
0.6727,0.000,3.910 
0.6730,0.000,3.910 
0.6733,0.000,3.910 
0.6735,0.000,3.910 
0.6737,0.000,3.910 
0.6740,0.000,5.865 
0.6743,0.000,7.820 
0.6745,0.000,7.820 
0.6747,0.000,6.843 
0.6750,0.000,7.820 
0.6752,0.000,8.798 
0.6755,0.000,7.820 
0.6758,0.000,6.843 
0.6760,0.000,6.843 
0.6762,0.000,8.798 
0.6765,0.000,7.820 
0.6768,0.000,6.843 
0.6770,0.000,7.820 
0.6773,0.000,7.820 
0.6775,0.000,6.843 
0.6777,0.000,6.843 
0.6780,0.000,6.843 
0.6783,0.000,5.865 
0.6785,0.000,3.910 
0.6787,0.000,4.888 
0.6790,0.000,3.910 
0.6793,0.000,3.910 
0.6795,0.000,3.910 
0.6798,0.000,3.910 
0.6800,0.000,3.910 
0.6802,0.000,4.888 
0.6805,0.000,3.910 
0.6808,0.000,4.888 
0.6810,0.000,4.888 
0.6812,0.000,4.888 
0.6815,0.000,4.888 
0.6817,0.000,3.910 
0.6820,0.000,4.888 
0.6823,0.000,4.888 
0.6825,0.000,4.888 
0.6827,0.000,4.888 
0.6830,0.000,4.888 
0.6833,0.000,4.888 
0.6835,0.000,4.888 
0.6837,0.000,4.888 
0.6840,0.000,5.865 
0.6842,0.000,4.888 
0.6845,0.000,4.888 
0.6848,0.000,3.910 
0.6850,0.000,4.888 
0.6852,0.000,4.888 
0.6855,0.000,4.888 
0.6858,0.000,4.888 
0.6860,0.000,4.888 
0.6862,0.000,3.910 
0.6865,0.000,3.910 
0.6867,0.000,3.910 
0.6870,0.000,4.888 
0.6873,0.000,3.910 
0.6875,0.000,3.910 
0.6877,0.000,4.888 
0.6880,0.000,4.888 
0.6883,0.000,4.888 
0.6885,0.000,3.910 
0.6888,0.000,3.910 
0.6890,0.000,4.888 
0.6892,0.000,6.843 
0.6895,0.000,6.843 
0.6898,0.000,7.820 
0.6900,0.000,7.820 
0.6902,0.000,6.843 
0.6905,0.000,7.820 
0.6908,0.000,7.820 
0.6910,0.000,8.798 
0.6913,0.000,7.820 
0.6915,0.000,8.798 
0.6917,0.000,7.820 
0.6920,0.000,9.775 
0.6923,0.000,7.820 
0.6925,0.000,8.798 
0.6927,0.000,8.798 
0.6930,0.000,7.820 
0.6933,0.000,8.798 
0.6935,0.000,7.820 
0.6938,0.000,6.843 
0.6940,0.000,6.843 
0.6942,0.000,8.798 
0.6945,0.000,7.820 
0.6948,0.000,3.910 
0.6950,0.000,3.910 
0.6952,0.000,3.910 
0.6955,0.000,5.865 
0.6957,0.000,5.865 
0.6960,0.000,4.888 
0.6963,0.000,4.888 
0.6965,0.000,3.910 
0.6967,0.000,4.888 
0.6970,0.000,4.888 
0.6973,0.000,4.888 
0.6975,0.000,6.843 
0.6977,0.000,8.798 
0.6980,0.000,9.775 
0.6982,0.000,8.798 
0.6985,0.000,7.820 
0.6988,0.000,6.843 
0.6990,0.000,7.820 
0.6992,0.000,6.843 
0.6995,0.000,7.820 
0.6998,0.000,6.843 
0.7000,0.000,3.910 
0.7003,0.000,3.910 
0.7005,0.000,4.888 
0.7007,0.000,4.888 
0.7010,0.000,3.910 
0.7013,0.000,4.888 
0.7015,0.000,4.888 
0.7017,0.000,4.888 
0.7020,0.000,5.865 
0.7023,0.000,4.888 
0.7025,0.000,5.865 
0.7028,0.000,4.888 
0.7030,0.000,5.865 
0.7032,0.000,5.865 
0.7035,0.000,4.888 
0.7038,0.000,9.775 
0.7040,0.000,9.775 
0.7042,0.000,8.798 
0.7045,0.000,9.775 
0.7048,0.000,8.798 
0.7050,0.000,8.798 
0.7053,0.000,7.820 
0.7055,0.000,6.843 
0.7057,0.000,7.820 
0.7060,0.000,3.910 
0.7063,0.000,3.910 
0.7065,0.000,2.933 
0.7067,0.000,5.865 
0.7070,0.000,3.910 
0.7072,0.000,6.843 
0.7075,0.000,3.910 
0.7078,0.000,4.888 
0.7080,0.000,5.865 
0.7082,0.000,6.843 
0.7085,0.000,4.888 
0.7088,0.000,3.910 
0.7090,0.000,6.843 
0.7092,0.000,5.865 
0.7095,0.000,6.843 
0.7097,0.000,6.843 
0.7100,0.000,7.820 
0.7103,0.000,6.843 
0.7105,0.000,7.820 
0.7107,0.000,6.843 
0.7110,0.000,7.820 
0.7113,0.000,4.888 
0.7115,0.000,2.933 
0.7117,0.000,4.888 
0.7120,0.000,4.888 
0.7122,0.000,4.888 
0.7125,0.000,3.910 
0.7128,0.000,3.910 
0.7130,0.000,2.933 
0.7132,0.000,5.865 
0.7135,0.000,6.843 
0.7138,0.000,7.820 
0.7140,0.000,6.843 
0.7143,0.000,8.798 
0.7145,0.000,6.843 
0.7147,0.000,7.820 
0.7150,0.000,5.865 
0.7153,0.000,6.843 
0.7155,0.000,3.910 
0.7157,0.000,3.910 
0.7160,0.000,3.910 
0.7163,0.000,4.888 
0.7165,0.000,3.910 
0.7168,0.000,4.888 
0.7170,0.000,4.888 
0.7172,0.000,3.910 
0.7175,0.000,3.910 
0.7178,0.000,3.910 
0.7180,0.000,3.910 
0.7182,0.000,3.910 
0.7185,0.000,3.910 
0.7188,0.000,4.888 
0.7190,0.000,3.910 
0.7193,0.000,4.888 
0.7195,0.000,4.888 
0.7197,0.000,3.910 
0.7200,0.000,3.910 
0.7203,0.000,3.910 
0.7205,0.000,3.910 
0.7207,0.000,3.910 
0.7210,0.000,4.888 
0.7212,0.000,4.888 
0.7215,0.000,4.888 
0.7218,0.000,4.888 
0.7220,0.000,3.910 
0.7222,0.000,3.910 
0.7225,0.000,4.888 
0.7228,0.000,4.888 
0.7230,0.000,4.888 
0.7232,0.000,4.888 
0.7235,0.000,5.865 
0.7237,0.000,5.865 
0.7240,0.000,5.865 
0.7243,0.000,4.888 
0.7245,0.000,5.865 
0.7247,0.000,6.843 
0.7250,0.000,7.820 
0.7253,0.000,8.798 
0.7255,0.000,7.820 
0.7258,0.000,6.843 
0.7260,0.000,7.820 
0.7262,0.000,3.910 
0.7265,0.000,3.910 
0.7268,0.000,3.910 
0.7270,0.000,3.910 
0.7272,0.000,3.910 
0.7275,0.000,3.910 
0.7278,0.000,5.865 
0.7280,0.000,4.888 
0.7283,0.000,4.888 
0.7285,0.000,5.865 
0.7287,0.000,4.888 
0.7290,0.000,6.843 
0.7293,0.000,5.865 
0.7295,0.000,5.865 
0.7297,0.000,5.865 
0.7300,0.000,8.798 
0.7303,0.000,9.775 
0.7305,0.000,8.798 
0.7308,0.000,7.820 
0.7310,0.000,9.775 
0.7312,0.000,6.843 
0.7315,0.000,7.820 
0.7318,0.000,7.820 
0.7320,0.000,6.843 
0.7322,0.000,6.843 
0.7325,0.000,4.888 
0.7327,0.000,3.910 
0.7330,0.000,4.888 
0.7333,0.000,4.888 
0.7335,0.000,4.888 
0.7337,0.000,4.888 
0.7340,0.000,4.888 
0.7343,0.000,4.888 
0.7345,0.000,4.888 
0.7347,0.000,5.865 
0.7350,0.000,5.865 
0.7352,0.000,8.798 
0.7355,0.000,7.820 
0.7358,0.000,8.798 
0.7360,0.000,7.820 
0.7362,0.000,7.820 
0.7365,0.000,6.843 
0.7368,0.000,6.843 
0.7370,0.000,7.820 
0.7372,0.000,7.820 
0.7375,0.000,4.888 
0.7377,0.000,3.910 
0.7380,0.000,4.888 
0.7383,0.000,3.910 
0.7385,0.000,3.910 
0.7387,0.000,3.910 
0.7390,0.000,3.910 
0.7393,0.000,5.865 
0.7395,0.000,4.888 
0.7398,0.000,4.888 
0.7400,0.000,3.910 
0.7402,0.000,3.910 
0.7405,0.000,3.910 
0.7408,0.000,4.888 
0.7410,0.000,3.910 
0.7412,0.000,4.888 
0.7415,0.000,4.888 
0.7418,0.000,3.910 
0.7420,0.000,3.910 
0.7423,0.000,3.910 
0.7425,0.000,4.888 
0.7427,0.000,3.910 
0.7430,0.000,4.888 
0.7433,0.000,3.910 
0.7435,0.000,3.910 
0.7437,0.000,4.888 
0.7440,0.000,5.865 
0.7442,0.000,3.910 
0.7445,0.000,3.910 
0.7448,0.000,5.865 
0.7450,0.000,4.888 
0.7452,0.000,3.910 
0.7455,0.000,5.865 
0.7458,0.000,3.910 
0.7460,0.000,3.910 
0.7462,0.000,3.910 
0.7465,0.000,4.888 
0.7467,0.000,4.888 
0.7470,0.000,4.888 
0.7473,0.000,5.865 
0.7475,0.000,4.888 
0.7477,0.000,4.888 
